ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
35	adozione	_	_	_	_	33	obj	_	_	424	O	_
36	.	_	_	_	_	13	punct	_	_	425	O	_
# sent_id = 16												
# text = La Commissione, composta da quaranta deputati, che saranno designati dai gruppi parlamentari in proporzione alla loro consistenza numerica, avrà competenza - per gli atti così assegnati - con riferimento a tutti i profili di merito, ivi compresi quelli relativi alle conseguenze di carattere finanziario, e cesserà dalle sue funzioni una volta completato l'iter dei medesimi.
1	La	_	_	_	_	2	det	_	_	426	O	_
2	Commissione	_	_	_	_	24	nsubj	_	_	427	O	_
3	,	_	_	_	_	2	punct	_	_	428	O	_
4	composta	_	_	_	_	2	acl	_	_	429	O	_
5	da	_	_	_	_	7	case	_	_	430	O	_
6	quaranta	_	_	_	_	7	nummod	_	_	431	O	_
7	deputati	_	_	_	_	4	obl:agent	_	_	432	O	_
8	,	_	_	_	_	7	punct	_	_	433	O	_
9	che	_	_	_	_	11	nsubj:pass	_	_	434	O	_
10	saranno	_	_	_	_	11	aux:pass	_	_	435	O	_
11	designati	_	_	_	_	7	acl:relcl	_	_	436	O	_
12-13	dai	_	_	_	_	_	_	_	_	_	_	_
12	da	_	_	_	_	14	case	_	_	437	O	_
13	i	_	_	_	_	14	det	_	_	438	O	_
14	gruppi	_	_	_	_	11	obl:agent	_	_	439	O	_
15	parlamentari	_	_	_	_	14	amod	_	_	440	O	_
16	in	_	_	_	_	17	case	_	_	441	O	_
17	proporzione	_	_	_	_	11	obl	_	_	442	O	_
18-19	alla	_	_	_	_	_	_	_	_	_	_	_
18	a	_	_	_	_	21	case	_	_	443	O	_
19	la	_	_	_	_	21	det	_	_	444	O	_
20	loro	_	_	_	_	21	det:poss	_	_	445	O	_
21	consistenza	_	_	_	_	17	nmod	_	_	446	O	_
22	numerica	_	_	_	_	21	amod	_	_	447	O	_
23	,	_	_	_	_	2	punct	_	_	448	O	_
24	avrà	_	_	_	_	0	root	_	_	449	O	_
25	competenza	_	_	_	_	24	obj	_	_	450	O	_
26	-	_	_	_	_	29	punct	_	_	451	O	_
27	per	_	_	_	_	29	case	_	_	452	O	_
28	gli	_	_	_	_	29	det	_	_	453	O	_
29	atti	_	_	_	_	24	obl	_	_	454	O	_
30	così	_	_	_	_	31	advmod	_	_	455	O	_
31	assegnati	_	_	_	_	29	acl	_	_	456	O	_
32	-	_	_	_	_	31	punct	_	_	457	O	_
33	con	_	_	_	_	34	case	_	_	458	O	_
34	riferimento	_	_	_	_	24	obl	_	_	459	O	_
35	a	_	_	_	_	38	case	_	_	460	O	_
36	tutti	_	_	_	_	38	det:predet	_	_	461	O	_
37	i	_	_	_	_	38	det	_	_	462	O	_
38	profili	_	_	_	_	34	nmod	_	_	463	O	_
39	di	_	_	_	_	40	case	_	_	464	O	_
40	merito	_	_	_	_	38	nmod	_	_	465	O	_
41	,	_	_	_	_	38	punct	_	_	466	O	_
42	ivi	_	_	_	_	43	advmod	_	_	467	O	_
43	compresi	_	_	_	_	38	acl	_	_	468	O	_
44	quelli	_	_	_	_	43	nsubj:pass	_	_	469	O	_
45	relativi	_	_	_	_	44	amod	_	_	470	O	_
46-47	alle	_	_	_	_	_	_	_	_	_	_	_
46	a	_	_	_	_	48	case	_	_	471	O	_
47	le	_	_	_	_	48	det	_	_	472	O	_
48	conseguenze	_	_	_	_	45	obl	_	_	473	O	_
49	di	_	_	_	_	50	case	_	_	474	O	_
50	carattere	_	_	_	_	48	nmod	_	_	475	O	_
51	finanziario	_	_	_	_	50	amod	_	_	476	O	_
52	,	_	_	_	_	54	punct	_	_	477	O	_
53	e	_	_	_	_	54	cc	_	_	478	O	_
54	cesserà	_	_	_	_	24	conj	_	_	479	O	_
55-56	dalle	_	_	_	_	_	_	_	_	_	_	_
55	da	_	_	_	_	58	case	_	_	480	O	_
56	le	_	_	_	_	58	det	_	_	481	O	_
57	sue	_	_	_	_	58	det:poss	_	_	482	O	_
58	funzioni	_	_	_	_	54	obl	_	_	483	O	_
59	una	_	_	_	_	60	det	_	_	484	O	_
60	volta	_	_	_	_	54	obl	_	_	485	O	_
61	completato	_	_	_	_	54	advcl	_	_	486	O	_
62	l'	_	_	_	_	63	det	_	_	487	O	_
63	iter	_	_	_	_	61	obj	_	_	488	O	_
64-65	dei	_	_	_	_	_	_	_	_	_	_	_
64	di	_	_	_	_	66	case	_	_	489	O	_
65	i	_	_	_	_	66	det	_	_	490	O	_
66	medesimi	_	_	_	_	63	nmod	_	_	491	O	_
67	.	_	_	_	_	24	punct	_	_	492	O	_
# sent_id = 17												
# text = Se non vi sono obiezioni, la proposta di istituzione della Commissione speciale e dell'attribuzione alla sua competenza dei predetti atti del Governo si intende accolta.
1	Se	_	_	_	_	4	mark	_	_	493	O	_
2	non	_	_	_	_	4	advmod	_	_	494	BN	_
3	vi	_	_	_	_	4	expl	_	_	495	O	2
4	sono	_	_	_	_	31	advcl	_	_	496	O	2
5	obiezioni	_	_	_	_	4	nsubj	_	_	497	O	2
6	,	_	_	_	_	4	punct	_	_	498	O	_
7	la	_	_	_	_	8	det	_	_	499	O	_
8	proposta	_	_	_	_	31	nsubj:pass	_	_	500	O	_
9	di	_	_	_	_	10	case	_	_	501	O	_
10	istituzione	_	_	_	_	8	nmod	_	_	502	O	_
11-12	della	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	503	O	_
12	la	_	_	_	_	13	det	_	_	504	O	_
13	Commissione	_	_	_	_	10	nmod	_	_	505	O	_
14	speciale	_	_	_	_	13	amod	_	_	506	O	_
15	e	_	_	_	_	18	cc	_	_	507	O	_
16-17	dell'	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	508	O	_
17	l'	_	_	_	_	18	det	_	_	509	O	_
18	attribuzione	_	_	_	_	10	conj	_	_	510	O	_
19-20	alla	_	_	_	_	_	_	_	_	_	_	_
19	a	_	_	_	_	22	case	_	_	511	O	_
20	la	_	_	_	_	22	det	_	_	512	O	_
21	sua	_	_	_	_	22	det:poss	_	_	513	O	_
22	competenza	_	_	_	_	18	nmod	_	_	514	O	_
23-24	dei	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	26	case	_	_	515	O	_
24	i	_	_	_	_	26	det	_	_	516	O	_
25	predetti	_	_	_	_	26	amod	_	_	517	O	_
26	atti	_	_	_	_	18	nmod	_	_	518	O	_
27-28	del	_	_	_	_	_	_	_	_	_	_	_
27	di	_	_	_	_	29	case	_	_	519	O	_
28	il	_	_	_	_	29	det	_	_	520	O	_
29	Governo	_	_	_	_	26	nmod	_	_	521	O	_
30	si	_	_	_	_	31	expl:pass	_	_	522	O	_
31	intende	_	_	_	_	0	root	_	_	523	O	_
32	accolta	_	_	_	_	31	xcomp	_	_	524	O	_
33	.	_	_	_	_	31	punct	_	_	525	O	_
# sent_id = 18												
# text = (Così rimane stabilito).												
1	(	_	_	_	_	3	punct	_	_	526	DESCR.	DESCR.
2	Così	_	_	_	_	3	advmod	_	_	527	DESCR.	DESCR.
3	rimane	_	_	_	_	0	root	_	_	528	DESCR.	DESCR.
4	stabilito	_	_	_	_	3	xcomp	_	_	529	DESCR.	DESCR.
5	)	_	_	_	_	3	punct	_	_	530	DESCR.	DESCR.
6	.	_	_	_	_	3	punct	_	_	531	DESCR.	DESCR.
# sent_id = 19												
# text = A seguito dell'istituzione della Commissione speciale, i quaranta componenti - secondo le intese già intercorse nella Conferenza dei presidenti di gruppo di oggi - sono così ripartiti tra i gruppi:												
1	A	_	_	_	_	2	case	_	_	532	O	_
2	seguito	_	_	_	_	33	obl	_	_	533	O	_
3-4	dell'	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	534	O	_
4	l'	_	_	_	_	5	det	_	_	535	O	_
5	istituzione	_	_	_	_	2	nmod	_	_	536	O	_
6-7	della	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	537	O	_
7	la	_	_	_	_	8	det	_	_	538	O	_
8	Commissione	_	_	_	_	5	nmod	_	_	539	O	_
9	speciale	_	_	_	_	8	amod	_	_	540	O	_
10	,	_	_	_	_	2	punct	_	_	541	O	_
11	i	_	_	_	_	13	det	_	_	542	O	_
12	quaranta	_	_	_	_	13	nummod	_	_	543	O	_
13	componenti	_	_	_	_	33	nsubj:pass	_	_	544	O	_
14	-	_	_	_	_	17	punct	_	_	545	O	_
15	secondo	_	_	_	_	17	case	_	_	546	O	_
16	le	_	_	_	_	17	det	_	_	547	O	_
17	intese	_	_	_	_	33	obl	_	_	548	O	_
18	già	_	_	_	_	19	advmod	_	_	549	O	_
19	intercorse	_	_	_	_	17	acl	_	_	550	O	_
20-21	nella	_	_	_	_	_	_	_	_	_	_	_
20	in	_	_	_	_	22	case	_	_	551	O	_
21	la	_	_	_	_	22	det	_	_	552	O	_
22	Conferenza	_	_	_	_	19	obl	_	_	553	O	_
23-24	dei	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	554	O	_
24	i	_	_	_	_	25	det	_	_	555	O	_
25	presidenti	_	_	_	_	22	nmod	_	_	556	O	_
26	di	_	_	_	_	27	case	_	_	557	O	_
27	gruppo	_	_	_	_	25	nmod	_	_	558	O	_
28	di	_	_	_	_	29	case	_	_	559	O	_
29	oggi	_	_	_	_	25	advmod	_	_	560	O	_
30	-	_	_	_	_	17	punct	_	_	561	O	_
31	sono	_	_	_	_	33	aux:pass	_	_	562	O	_
32	così	_	_	_	_	33	advmod	_	_	563	O	_
33	ripartiti	_	_	_	_	0	root	_	_	564	O	_
34	tra	_	_	_	_	36	case	_	_	565	O	_
35	i	_	_	_	_	36	det	_	_	566	O	_
36	gruppi	_	_	_	_	33	obl	_	_	567	O	_
37	:	_	_	_	_	33	punct	_	_	568	O	_
# sent_id = 20												
# text = MoVimento 5 Stelle:												
1	MoVimento	_	_	_	_	0	root	_	_	569	O	_
2	5	_	_	_	_	1	nummod	_	_	570	O	_
3	Stelle	_	_	_	_	1	flat:name	_	_	571	O	_
4	:	_	_	_	_	1	punct	_	_	572	O	_
# sent_id = 21												
# text = 14; Lega-Salvini Premier:												
1	14	_	_	_	_	3	nummod	_	_	573	O	_
2	;	_	_	_	_	1	punct	_	_	574	O	_
3	Lega-Salvini	_	_	_	_	0	root	_	_	575	O	_
4	Premier	_	_	_	_	3	flat:name	_	_	576	O	_
5	:	_	_	_	_	3	punct	_	_	577	O	_
# sent_id = 22												
# text = 8; Partito Democratico:												
1	8	_	_	_	_	3	nummod	_	_	578	O	_
2	;	_	_	_	_	1	punct	_	_	579	O	_
3	Partito	_	_	_	_	0	root	_	_	580	O	_
4	Democratico	_	_	_	_	3	flat:name	_	_	581	O	_
5	:	_	_	_	_	3	punct	_	_	582	O	_
# sent_id = 23												
# text = 7; Forza Italia-Berlusconi Presidente:												
1	7	_	_	_	_	3	nummod	_	_	583	O	_
2	;	_	_	_	_	1	punct	_	_	584	O	_
3	Forza	_	_	_	_	0	root	_	_	585	O	_
4	Italia	_	_	_	_	3	flat:name	_	_	586	O	_
5	-	_	_	_	_	3	punct	_	_	587	O	_
6	Berlusconi	_	_	_	_	3	flat:name	_	_	588	O	_
7	Presidente	_	_	_	_	3	flat:name	_	_	589	O	_
8	:	_	_	_	_	3	punct	_	_	590	O	_
# sent_id = 24												
# text = 7; Fratelli d'Italia:												
1	7	_	_	_	_	3	nummod	_	_	591	O	_
2	;	_	_	_	_	1	punct	_	_	592	O	_
3	Fratelli	_	_	_	_	0	root	_	_	593	O	_
4	d'	_	_	_	_	5	case	_	_	594	O	_
5	Italia	_	_	_	_	3	nmod	_	_	595	O	_
6	:	_	_	_	_	3	punct	_	_	596	O	_
# sent_id = 25												
# text = 2;												
1	2	_	_	_	_	0	root	_	_	597	O	_
2	;	_	_	_	_	1	punct	_	_	598	O	_
# sent_id = 26												
# text = Misto:												
1	Misto	_	_	_	_	0	root	_	_	599	O	_
2	:	_	_	_	_	1	punct	_	_	600	O	_
# sent_id = 27												
# text = 1; Liberi e Uguali:												
1	1	_	_	_	_	3	nummod	_	_	601	O	_
2	;	_	_	_	_	1	punct	_	_	602	O	_
3	Liberi	_	_	_	_	0	root	_	_	603	O	_
4	e	_	_	_	_	5	cc	_	_	604	O	_
5	Uguali	_	_	_	_	3	conj	_	_	605	O	_
6	:	_	_	_	_	3	punct	_	_	606	O	_
# sent_id = 28												
# text = 1.												
1	1	_	_	_	_	0	root	_	_	607	O	_
2	.	_	_	_	_	1	punct	_	_	608	O	_
# sent_id = 29												
# text = Come preannunciato nell'odierna riunione della Conferenza dei presidenti di gruppo, le designazioni dei componenti dovranno pervenire entro le ore 16 di domani, mercoledì 11 aprile.
1	Come	_	_	_	_	2	mark	_	_	609	O	_
2	preannunciato	_	_	_	_	22	advcl	_	_	610	O	_
3-4	nell'	_	_	_	_	_	_	_	_	_	_	_
3	in	_	_	_	_	6	case	_	_	611	O	_
4	l'	_	_	_	_	6	det	_	_	612	O	_
5	odierna	_	_	_	_	6	amod	_	_	613	O	_
6	riunione	_	_	_	_	2	obl	_	_	614	O	_
7-8	della	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	615	O	_
8	la	_	_	_	_	9	det	_	_	616	O	_
9	Conferenza	_	_	_	_	6	nmod	_	_	617	O	_
10-11	dei	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	618	O	_
11	i	_	_	_	_	12	det	_	_	619	O	_
12	presidenti	_	_	_	_	9	nmod	_	_	620	O	_
13	di	_	_	_	_	14	case	_	_	621	O	_
14	gruppo	_	_	_	_	12	nmod	_	_	622	O	_
15	,	_	_	_	_	2	punct	_	_	623	O	_
16	le	_	_	_	_	17	det	_	_	624	O	_
17	designazioni	_	_	_	_	22	nsubj	_	_	625	O	_
18-19	dei	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	626	O	_
19	i	_	_	_	_	20	det	_	_	627	O	_
20	componenti	_	_	_	_	17	nmod	_	_	628	O	_
21	dovranno	_	_	_	_	22	aux	_	_	629	O	_
22	pervenire	_	_	_	_	0	root	_	_	630	O	_
23	entro	_	_	_	_	25	case	_	_	631	O	_
24	le	_	_	_	_	25	det	_	_	632	O	_
25	ore	_	_	_	_	22	obl	_	_	633	O	_
26	16	_	_	_	_	25	nummod	_	_	634	O	_
27	di	_	_	_	_	28	case	_	_	635	O	_
28	domani	_	_	_	_	25	advmod	_	_	636	O	_
29	,	_	_	_	_	25	punct	_	_	637	O	_
30	mercoledì	_	_	_	_	28	obl	_	_	638	O	_
31	11	_	_	_	_	30	nmod	_	_	639	O	_
32	aprile	_	_	_	_	31	flat	_	_	640	O	_
33	.	_	_	_	_	22	punct	_	_	641	O	_
# sent_id = 30												
# text = La Commissione sarà convocata per la propria costituzione alle ore 11 di giovedì 12 aprile presso l'aula della Commissione bilancio (al quarto piano di palazzo Montecitorio).
1	La	_	_	_	_	2	det	_	_	642	O	_
2	Commissione	_	_	_	_	4	nsubj:pass	_	_	643	O	_
3	sarà	_	_	_	_	4	aux:pass	_	_	644	O	_
4	convocata	_	_	_	_	0	root	_	_	645	O	_
5	per	_	_	_	_	8	case	_	_	646	O	_
6	la	_	_	_	_	8	det	_	_	647	O	_
7	propria	_	_	_	_	8	det:poss	_	_	648	O	_
8	costituzione	_	_	_	_	4	obl	_	_	649	O	_
9-10	alle	_	_	_	_	_	_	_	_	_	_	_
9	a	_	_	_	_	11	case	_	_	650	O	_
10	le	_	_	_	_	11	det	_	_	651	O	_
11	ore	_	_	_	_	4	obl	_	_	652	O	_
12	11	_	_	_	_	11	nummod	_	_	653	O	_
13	di	_	_	_	_	14	case	_	_	654	O	_
14	giovedì	_	_	_	_	11	nmod	_	_	655	O	_
15	12	_	_	_	_	14	nmod	_	_	656	O	_
16	aprile	_	_	_	_	15	flat	_	_	657	O	_
17	presso	_	_	_	_	19	case	_	_	658	O	_
18	l'	_	_	_	_	19	det	_	_	659	O	_
19	aula	_	_	_	_	4	obl	_	_	660	O	_
20-21	della	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	661	O	_
21	la	_	_	_	_	22	det	_	_	662	O	_
22	Commissione	_	_	_	_	19	nmod	_	_	663	O	_
23	bilancio	_	_	_	_	22	compound	_	_	664	O	_
24	(	_	_	_	_	28	punct	_	_	665	O	_
25-26	al	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	28	case	_	_	666	O	_
26	il	_	_	_	_	28	det	_	_	667	O	_
27	quarto	_	_	_	_	28	amod	_	_	668	O	_
28	piano	_	_	_	_	22	nmod	_	_	669	O	_
29	di	_	_	_	_	30	case	_	_	670	O	_
30	palazzo	_	_	_	_	28	nmod	_	_	671	O	_
31	Montecitorio	_	_	_	_	30	nmod	_	_	672	O	_
32	)	_	_	_	_	28	punct	_	_	673	O	_
33	.	_	_	_	_	4	punct	_	_	674	O	_
# Titolo per i prossimi 13 interventi: Per un richiamo al Regolamento (ore 15,14). (ore 15,14)												
# INTERVENTO NUMERO 7												
# id="tit00050.int00010" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = Chiedo di parlare.												
1	Chiedo	_	_	_	_	0	root	_	_	1	O	_
2	di	_	_	_	_	3	mark	_	_	2	O	_
3	parlare	_	_	_	_	1	xcomp	_	_	3	O	_
4	.	_	_	_	_	1	punct	_	_	4	O	_
# INTERVENTO NUMERO 8												
# id="tit00050.int00020" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Ne ha facoltà.												
1	Ne	_	_	_	_	2	iobj	_	_	1	O	_
2	ha	_	_	_	_	0	root	_	_	2	O	_
3	facoltà	_	_	_	_	2	obj	_	_	3	O	_
4	.	_	_	_	_	2	punct	_	_	4	O	_
# sent_id = 2												
# text = Su cosa?												
1	Su	_	_	_	_	2	case	_	_	5	O	_
2	cosa	_	_	_	_	0	root	_	_	6	O	_
3	?	_	_	_	_	2	punct	_	_	7	O	_
# INTERVENTO NUMERO 9												
# id="tit00050.int00030" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = Presidente, per un richiamo al Regolamento, ai sensi dell'articolo 14.												
1	Presidente	_	_	_	_	5	vocative	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	per	_	_	_	_	5	case	_	_	3	O	_
4	un	_	_	_	_	5	det	_	_	4	O	_
5	richiamo	_	_	_	_	0	root	_	_	5	O	_
6-7	al	_	_	_	_	_	_	_	_	_	_	_
6	a	_	_	_	_	8	case	_	_	6	O	_
7	il	_	_	_	_	8	det	_	_	7	O	_
8	Regolamento	_	_	_	_	5	nmod	_	_	8	O	_
9	,	_	_	_	_	5	punct	_	_	9	O	_
10-11	ai	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	10	O	_
11	i	_	_	_	_	12	det	_	_	11	O	_
12	sensi	_	_	_	_	5	nmod	_	_	12	O	_
13-14	dell'	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	13	O	_
14	l'	_	_	_	_	15	det	_	_	14	O	_
15	articolo	_	_	_	_	12	nmod	_	_	15	O	_
16	14	_	_	_	_	15	nummod	_	_	16	O	_
17	.	_	_	_	_	5	punct	_	_	17	O	_
# sent_id = 2												
# text = Come Presidente, lei ha giustamente dato notizia all'Assemblea…												
1	Come	_	_	_	_	2	case	_	_	18	O	_
2	Presidente	_	_	_	_	7	obl	_	_	19	O	_
3	,	_	_	_	_	2	punct	_	_	20	O	_
4	lei	_	_	_	_	7	nsubj	_	_	21	O	_
5	ha	_	_	_	_	7	aux	_	_	22	O	_
6	giustamente	_	_	_	_	7	advmod	_	_	23	O	_
7	dato	_	_	_	_	0	root	_	_	24	O	_
8	notizia	_	_	_	_	7	obj	_	_	25	O	_
9-10	all'	_	_	_	_	_	_	_	_	_	_	_
9	a	_	_	_	_	11	case	_	_	26	O	_
10	l'	_	_	_	_	11	det	_	_	27	O	_
11	Assemblea…	_	_	_	_	7	obl	_	_	28	O	_
# INTERVENTO NUMERO 10												
# id="tit00050.int00040" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Quindi, interviene sulle comunicazioni del Presidente?												
1	Quindi	_	_	_	_	3	advmod	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	interviene	_	_	_	_	0	root	_	_	3	O	_
4-5	sulle	_	_	_	_	_	_	_	_	_	_	_
4	su	_	_	_	_	6	case	_	_	4	O	_
5	le	_	_	_	_	6	det	_	_	5	O	_
6	comunicazioni	_	_	_	_	3	obl	_	_	6	O	_
7-8	del	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	7	O	_
8	il	_	_	_	_	9	det	_	_	8	O	_
9	Presidente	_	_	_	_	6	nmod	_	_	9	O	_
10	?	_	_	_	_	3	punct	_	_	10	O	_
# INTERVENTO NUMERO 11												
# id="tit00050.int00050" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = Per un richiamo al Regolamento, Presidente, ai sensi dell'articolo 14, primo e secondo comma.												
1	Per	_	_	_	_	3	case	_	_	1	O	_
2	un	_	_	_	_	3	det	_	_	2	O	_
3	richiamo	_	_	_	_	0	root	_	_	3	O	_
4-5	al	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	6	case	_	_	4	O	_
5	il	_	_	_	_	6	det	_	_	5	O	_
6	Regolamento	_	_	_	_	3	nmod	_	_	6	O	_
7	,	_	_	_	_	3	punct	_	_	7	O	_
8	Presidente	_	_	_	_	3	vocative	_	_	8	O	_
9	,	_	_	_	_	3	punct	_	_	9	O	_
10-11	ai	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	10	O	_
11	i	_	_	_	_	12	det	_	_	11	O	_
12	sensi	_	_	_	_	3	nmod	_	_	12	O	_
13-14	dell'	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	13	O	_
14	l'	_	_	_	_	15	det	_	_	14	O	_
15	articolo	_	_	_	_	12	nmod	_	_	15	O	_
16	14	_	_	_	_	15	nummod	_	_	16	O	_
17	,	_	_	_	_	15	punct	_	_	17	O	_
18	primo	_	_	_	_	21	amod	_	_	18	O	_
19	e	_	_	_	_	20	cc	_	_	19	O	_
20	secondo	_	_	_	_	18	conj	_	_	20	O	_
21	comma	_	_	_	_	15	nmod	_	_	21	O	_
22	.	_	_	_	_	3	punct	_	_	22	O	_
# sent_id = 2												
# text = Lei, giustamente, ha dato comunicazione della costituzione del gruppo “Liberi e Uguali”;												
1	Lei	_	_	_	_	6	nsubj	_	_	23	O	_
2	,	_	_	_	_	1	punct	_	_	24	O	_
3	giustamente	_	_	_	_	6	advmod	_	_	25	O	_
4	,	_	_	_	_	3	punct	_	_	26	O	_
5	ha	_	_	_	_	6	aux	_	_	27	O	_
6	dato	_	_	_	_	0	root	_	_	28	O	_
7	comunicazione	_	_	_	_	6	obj	_	_	29	O	_
8-9	della	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	10	case	_	_	30	O	_
9	la	_	_	_	_	10	det	_	_	31	O	_
10	costituzione	_	_	_	_	7	nmod	_	_	32	O	_
11-12	del	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	33	O	_
12	il	_	_	_	_	13	det	_	_	34	O	_
13	gruppo	_	_	_	_	10	nmod	_	_	35	O	_
14	“	_	_	_	_	15	punct	_	_	36	O	_
15	Liberi	_	_	_	_	13	nmod	_	_	37	O	_
16	e	_	_	_	_	17	cc	_	_	38	O	_
17	Uguali	_	_	_	_	15	conj	_	_	39	O	_
18	”	_	_	_	_	15	punct	_	_	40	O	_
19	;	_	_	_	_	6	punct	_	_	41	O	_
# sent_id = 3												
# text = un gruppo in deroga, costituito con l'unanimità dell'Ufficio di Presidenza.												
1	un	_	_	_	_	2	det	_	_	42	O	_
2	gruppo	_	_	_	_	0	root	_	_	43	O	_
3	in	_	_	_	_	4	case	_	_	44	O	_
4	deroga	_	_	_	_	2	nmod	_	_	45	O	_
5	,	_	_	_	_	2	punct	_	_	46	O	_
6	costituito	_	_	_	_	2	acl	_	_	47	O	_
7	con	_	_	_	_	9	case	_	_	48	O	_
8	l'	_	_	_	_	9	det	_	_	49	O	_
9	unanimità	_	_	_	_	6	obl	_	_	50	O	_
10-11	dell'	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	51	O	_
11	l'	_	_	_	_	12	det	_	_	52	O	_
12	Ufficio	_	_	_	_	9	nmod	_	_	53	O	_
13	di	_	_	_	_	14	case	_	_	54	O	_
14	Presidenza	_	_	_	_	12	nmod	_	_	55	O	_
15	.	_	_	_	_	2	punct	_	_	56	O	_
# sent_id = 4												
# text = Leggo sui social, che ormai sono diventati uno strumento di dibattito politico in sostituzione di questa Assemblea, attacchi alla sua persona, Presidente - attacchi peraltro ingiusti, alla sua persona -, perché si dice:												
1	Leggo	_	_	_	_	0	root	_	_	57	O	_
2-3	sui	_	_	_	_	_	_	_	_	_	_	_
2	su	_	_	_	_	4	case	_	_	58	O	_
3	i	_	_	_	_	4	det	_	_	59	O	_
4	social	_	_	_	_	1	obl	_	_	60	O	_
5	,	_	_	_	_	4	punct	_	_	61	O	_
6	che	_	_	_	_	9	nsubj	_	_	62	O	_
7	ormai	_	_	_	_	9	advmod	_	_	63	O	_
8	sono	_	_	_	_	9	aux	_	_	64	O	_
9	diventati	_	_	_	_	4	acl:relcl	_	_	65	O	_
10	uno	_	_	_	_	11	det	_	_	66	O	_
11	strumento	_	_	_	_	9	xcomp	_	_	67	O	_
12	di	_	_	_	_	13	case	_	_	68	O	_
13	dibattito	_	_	_	_	11	nmod	_	_	69	O	_
14	politico	_	_	_	_	13	amod	_	_	70	O	_
15	in	_	_	_	_	16	case	_	_	71	O	_
16	sostituzione	_	_	_	_	11	nmod	_	_	72	O	_
17	di	_	_	_	_	19	case	_	_	73	O	_
18	questa	_	_	_	_	19	det	_	_	74	O	_
19	Assemblea	_	_	_	_	16	nmod	_	_	75	O	_
20	,	_	_	_	_	1	punct	_	_	76	O	_
21	attacchi	_	_	_	_	1	obj	_	_	77	O	_
22-23	alla	_	_	_	_	_	_	_	_	_	_	_
22	a	_	_	_	_	25	case	_	_	78	O	_
23	la	_	_	_	_	25	det	_	_	79	O	_
24	sua	_	_	_	_	25	det:poss	_	_	80	O	_
25	persona	_	_	_	_	21	nmod	_	_	81	O	_
26	,	_	_	_	_	25	punct	_	_	82	O	_
27	Presidente	_	_	_	_	25	appos	_	_	83	O	_
28	-	_	_	_	_	29	punct	_	_	84	O	_
29	attacchi	_	_	_	_	27	appos	_	_	85	O	_
30	peraltro	_	_	_	_	31	advmod	_	_	86	O	_
31	ingiusti	_	_	_	_	29	amod	_	_	87	O	_
32	,	_	_	_	_	29	punct	_	_	88	O	_
33-34	alla	_	_	_	_	_	_	_	_	_	_	_
33	a	_	_	_	_	36	case	_	_	89	O	_
34	la	_	_	_	_	36	det	_	_	90	O	_
35	sua	_	_	_	_	36	det:poss	_	_	91	O	_
36	persona	_	_	_	_	29	nmod	_	_	92	O	_
37	-	_	_	_	_	29	punct	_	_	93	O	_
38	,	_	_	_	_	21	punct	_	_	94	O	_
39	perché	_	_	_	_	41	mark	_	_	95	O	_
40	si	_	_	_	_	41	expl:impers	_	_	96	O	_
41	dice	_	_	_	_	1	advcl	_	_	97	O	_
42	:	_	_	_	_	1	punct	_	_	98	O	_
# sent_id = 5												
