ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
22	che	_	_	_	_	26	obj	_	_	1333	O	1313
23	la	_	_	_	_	24	det	_	_	1334	O	1313
24	Siria	_	_	_	_	26	nsubj	_	_	1335	O	1313
25	ha	_	_	_	_	26	aux	_	_	1336	O	1313
26	pagato	_	_	_	_	15	acl:relcl	_	_	1337	O	1313
27	e	_	_	_	_	28	cc	_	_	1338	O	1313
28	continua	_	_	_	_	26	conj	_	_	1339	O	1313
29	a	_	_	_	_	30	mark	_	_	1340	O	1313
30	pagare	_	_	_	_	28	xcomp	_	_	1341	O	1313
31	(	_	_	_	_	32	punct	_	_	1342	DESCR.	DESCR.
32	Applausi	_	_	_	_	4	obl	_	_	1343	DESCR.	DESCR.
33-34	dei	_	_	_	_	_	_	_	_	_	_	_
33	di	_	_	_	_	35	case	_	_	1344	DESCR.	DESCR.
34	i	_	_	_	_	35	det	_	_	1345	DESCR.	DESCR.
35	deputati	_	_	_	_	32	nmod	_	_	1346	DESCR.	DESCR.
36-37	del	_	_	_	_	_	_	_	_	_	_	_
36	di	_	_	_	_	38	case	_	_	1347	DESCR.	DESCR.
37	il	_	_	_	_	38	det	_	_	1348	DESCR.	DESCR.
38	gruppo	_	_	_	_	35	nmod	_	_	1349	DESCR.	DESCR.
39	Partito	_	_	_	_	38	nmod	_	_	1350	DESCR.	DESCR.
40	Democratico	_	_	_	_	39	flat:name	_	_	1351	DESCR.	DESCR.
41	)	_	_	_	_	32	punct	_	_	1352	DESCR.	DESCR.
42	.	_	_	_	_	4	punct	_	_	1353	O	1313
# INTERVENTO NUMERO 14												
# id="tit00020.sub00020.int00100" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Ha chiesto di parlare il deputato Valentini.												
1	Ha	_	_	_	_	2	aux	_	_	1	O	_
2	chiesto	_	_	_	_	0	root	_	_	2	O	_
3	di	_	_	_	_	4	mark	_	_	3	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	4	O	_
5	il	_	_	_	_	6	det	_	_	5	O	_
6	deputato	_	_	_	_	2	nsubj	_	_	6	O	_
7	Valentini	_	_	_	_	6	nmod	_	_	7	O	_
8	.	_	_	_	_	2	punct	_	_	8	O	_
# sent_id = 2												
# text = Ne ha facoltà.												
1	Ne	_	_	_	_	2	iobj	_	_	9	O	_
2	ha	_	_	_	_	0	root	_	_	10	O	_
3	facoltà	_	_	_	_	2	obj	_	_	11	O	_
4	.	_	_	_	_	2	punct	_	_	12	O	_
# INTERVENTO NUMERO 15												
# id="tit00020.sub00020.int00110" cognomeNome="VALENTINI Valentino" partito="(FI)"												
# sent_id = 1												
# text = Signor Presidente, a più di tre giorni dall'attacco aereo che ha colpito la Siria, l'opinione pubblica continua a porsi alcuni interrogativi fondamentali:												
1	Signor	_	_	_	_	22	vocative	_	_	1	O	_
2	Presidente	_	_	_	_	1	compound	_	_	2	O	_
3	,	_	_	_	_	1	punct	_	_	3	O	_
4	a	_	_	_	_	5	case	_	_	4	O	_
5	più	_	_	_	_	22	advmod	_	_	5	O	_
6	di	_	_	_	_	8	case	_	_	6	O	_
7	tre	_	_	_	_	8	nummod	_	_	7	O	_
8	giorni	_	_	_	_	5	obl	_	_	8	O	_
9-10	dall'	_	_	_	_	_	_	_	_	_	_	_
9	da	_	_	_	_	11	case	_	_	9	O	_
10	l'	_	_	_	_	11	det	_	_	10	O	_
11	attacco	_	_	_	_	8	nmod	_	_	11	O	_
12	aereo	_	_	_	_	11	amod	_	_	12	O	_
13	che	_	_	_	_	15	nsubj	_	_	13	O	_
14	ha	_	_	_	_	15	aux	_	_	14	O	_
15	colpito	_	_	_	_	11	acl:relcl	_	_	15	O	_
16	la	_	_	_	_	17	det	_	_	16	O	_
17	Siria	_	_	_	_	15	obj	_	_	17	O	_
18	,	_	_	_	_	5	punct	_	_	18	O	_
19	l'	_	_	_	_	20	det	_	_	19	O	_
20	opinione	_	_	_	_	22	nsubj	_	_	20	O	_
21	pubblica	_	_	_	_	20	amod	_	_	21	O	_
22	continua	_	_	_	_	0	root	_	_	22	O	_
23	a	_	_	_	_	24	mark	_	_	23	O	_
24	porsi	_	_	_	_	22	xcomp	_	_	24	O	_
25	alcuni	_	_	_	_	26	det	_	_	25	O	_
26	interrogativi	_	_	_	_	24	obj	_	_	26	O	_
27	fondamentali	_	_	_	_	26	amod	_	_	27	O	_
28	:	_	_	_	_	22	punct	_	_	28	O	_
# sent_id = 2												
# text = l'attacco era veramente necessario e aveva la legittimità ai sensi del diritto internazionale?												
1	l'	_	_	_	_	2	det	_	_	29	O	_
2	attacco	_	_	_	_	5	nsubj	_	_	30	O	_
3	era	_	_	_	_	5	cop	_	_	31	O	_
4	veramente	_	_	_	_	5	advmod	_	_	32	O	_
5	necessario	_	_	_	_	0	root	_	_	33	O	_
6	e	_	_	_	_	7	cc	_	_	34	O	_
7	aveva	_	_	_	_	5	conj	_	_	35	O	_
8	la	_	_	_	_	9	det	_	_	36	O	_
9	legittimità	_	_	_	_	7	obj	_	_	37	O	_
10-11	ai	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	38	O	_
11	i	_	_	_	_	12	det	_	_	39	O	_
12	sensi	_	_	_	_	7	obl	_	_	40	O	_
13-14	del	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	41	O	_
14	il	_	_	_	_	15	det	_	_	42	O	_
15	diritto	_	_	_	_	12	nmod	_	_	43	O	_
16	internazionale	_	_	_	_	15	amod	_	_	44	O	_
17	?	_	_	_	_	5	punct	_	_	45	O	_
# sent_id = 3												
# text = Qual è il ruolo che compete al nostro Paese in questa situazione?												
1	Qual	_	_	_	_	0	root	_	_	46	O	_
2	è	_	_	_	_	1	cop	_	_	47	O	_
3	il	_	_	_	_	4	det	_	_	48	O	_
4	ruolo	_	_	_	_	1	nsubj	_	_	49	O	_
5	che	_	_	_	_	6	nsubj	_	_	50	O	_
6	compete	_	_	_	_	4	acl:relcl	_	_	51	O	_
7-8	al	_	_	_	_	_	_	_	_	_	_	_
7	a	_	_	_	_	10	case	_	_	52	O	_
8	il	_	_	_	_	10	det	_	_	53	O	_
9	nostro	_	_	_	_	10	det:poss	_	_	54	O	_
10	Paese	_	_	_	_	6	obl	_	_	55	O	_
11	in	_	_	_	_	13	case	_	_	56	O	_
12	questa	_	_	_	_	13	det	_	_	57	O	_
13	situazione	_	_	_	_	6	obl	_	_	58	O	_
14	?	_	_	_	_	1	punct	_	_	59	O	_
# sent_id = 4												
# text = Sono interrogativi fondamentali perché l'Italia, per la sua collocazione geografica, per i suoi interessi strategici, per la sua scelta di campo occidentale, che da settant'anni è prima di tutto una scelta di valori, è direttamente coinvolta in ciò che sta accadendo dall'altra parte del Mediterraneo.												
1	Sono	_	_	_	_	2	cop	_	_	60	O	_
2	interrogativi	_	_	_	_	0	root	_	_	61	O	_
3	fondamentali	_	_	_	_	2	amod	_	_	62	O	_
4	perché	_	_	_	_	43	mark	_	_	63	O	_
5	l'	_	_	_	_	6	det	_	_	64	O	_
6	Italia	_	_	_	_	43	nsubj:pass	_	_	65	O	_
7	,	_	_	_	_	6	punct	_	_	66	O	_
8	per	_	_	_	_	11	case	_	_	67	O	_
9	la	_	_	_	_	11	det	_	_	68	O	_
10	sua	_	_	_	_	11	det:poss	_	_	69	O	_
11	collocazione	_	_	_	_	43	obl	_	_	70	O	_
12	geografica	_	_	_	_	11	amod	_	_	71	O	_
13	,	_	_	_	_	17	punct	_	_	72	O	_
14	per	_	_	_	_	17	case	_	_	73	O	_
15	i	_	_	_	_	17	det	_	_	74	O	_
16	suoi	_	_	_	_	17	det:poss	_	_	75	O	_
17	interessi	_	_	_	_	11	conj	_	_	76	O	_
18	strategici	_	_	_	_	17	amod	_	_	77	O	_
19	,	_	_	_	_	23	punct	_	_	78	O	_
20	per	_	_	_	_	23	case	_	_	79	O	_
21	la	_	_	_	_	23	det	_	_	80	O	_
22	sua	_	_	_	_	23	det:poss	_	_	81	O	_
23	scelta	_	_	_	_	11	conj	_	_	82	O	_
24	di	_	_	_	_	25	case	_	_	83	O	_
25	campo	_	_	_	_	23	nmod	_	_	84	O	_
26	occidentale	_	_	_	_	25	amod	_	_	85	O	_
27	,	_	_	_	_	23	punct	_	_	86	O	_
28	che	_	_	_	_	37	nsubj	_	_	87	O	_
29	da	_	_	_	_	31	case	_	_	88	O	_
30	settant'	_	_	_	_	31	nummod	_	_	89	O	_
31	anni	_	_	_	_	37	obl	_	_	90	O	_
32	è	_	_	_	_	37	cop	_	_	91	O	_
33	prima	_	_	_	_	35	case	_	_	92	O	_
34	di	_	_	_	_	33	fixed	_	_	93	O	_
35	tutto	_	_	_	_	37	obl	_	_	94	O	_
36	una	_	_	_	_	37	det	_	_	95	O	_
37	scelta	_	_	_	_	23	acl:relcl	_	_	96	O	_
38	di	_	_	_	_	39	case	_	_	97	O	_
39	valori	_	_	_	_	37	nmod	_	_	98	O	_
40	,	_	_	_	_	6	punct	_	_	99	O	_
41	è	_	_	_	_	43	cop	_	_	100	O	_
42	direttamente	_	_	_	_	43	advmod	_	_	101	O	_
43	coinvolta	_	_	_	_	2	conj	_	_	102	O	_
44	in	_	_	_	_	45	case	_	_	103	O	_
45	ciò	_	_	_	_	43	obl	_	_	104	O	_
46	che	_	_	_	_	48	nsubj	_	_	105	O	_
47	sta	_	_	_	_	48	aux	_	_	106	O	_
48	accadendo	_	_	_	_	45	acl:relcl	_	_	107	O	_
49-50	dall'	_	_	_	_	_	_	_	_	_	_	_
49	da	_	_	_	_	52	case	_	_	108	O	_
50	l'	_	_	_	_	52	det	_	_	109	O	_
51	altra	_	_	_	_	52	amod	_	_	110	O	_
52	parte	_	_	_	_	48	obl	_	_	111	O	_
53-54	del	_	_	_	_	_	_	_	_	_	_	_
53	di	_	_	_	_	55	case	_	_	112	O	_
54	il	_	_	_	_	55	det	_	_	113	O	_
55	Mediterraneo	_	_	_	_	52	nmod	_	_	114	O	_
56	.	_	_	_	_	2	punct	_	_	115	O	_
# sent_id = 5												
# text = Abbiamo sentito le parole del Premier Gentiloni, parole ispirate a prudenza, a equilibrio, ma forzatamente limitate dalla particolare condizione politica di queste settimane, dal fatto che il Governo non sia nella pienezza dei suoi poteri, dall'assenza di un orizzonte temporale per le politiche del nostro Esecutivo.												
1	Abbiamo	_	_	_	_	2	aux	_	_	116	O	_
2	sentito	_	_	_	_	0	root	_	_	117	O	_
3	le	_	_	_	_	4	det	_	_	118	O	_
4	parole	_	_	_	_	2	obj	_	_	119	O	_
5-6	del	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	120	O	_
6	il	_	_	_	_	7	det	_	_	121	O	_
7	Premier	_	_	_	_	4	nmod	_	_	122	O	_
8	Gentiloni	_	_	_	_	7	flat:name	_	_	123	O	_
9	,	_	_	_	_	4	punct	_	_	124	O	_
10	parole	_	_	_	_	4	appos	_	_	125	O	_
11	ispirate	_	_	_	_	10	acl	_	_	126	O	_
12	a	_	_	_	_	13	case	_	_	127	O	_
13	prudenza	_	_	_	_	11	obl	_	_	128	O	_
14	,	_	_	_	_	16	punct	_	_	129	O	_
15	a	_	_	_	_	16	case	_	_	130	O	_
16	equilibrio	_	_	_	_	13	conj	_	_	131	O	_
17	,	_	_	_	_	20	punct	_	_	132	O	_
18	ma	_	_	_	_	20	cc	_	_	133	O	_
19	forzatamente	_	_	_	_	20	advmod	_	_	134	O	_
20	limitate	_	_	_	_	11	conj	_	_	135	O	_
21-22	dalla	_	_	_	_	_	_	_	_	_	_	_
21	da	_	_	_	_	24	case	_	_	136	O	_
22	la	_	_	_	_	24	det	_	_	137	O	_
23	particolare	_	_	_	_	24	amod	_	_	138	O	_
24	condizione	_	_	_	_	20	obl:agent	_	_	139	O	_
25	politica	_	_	_	_	24	amod	_	_	140	O	_
26	di	_	_	_	_	28	case	_	_	141	O	_
27	queste	_	_	_	_	28	det	_	_	142	O	_
28	settimane	_	_	_	_	24	nmod	_	_	143	O	_
29	,	_	_	_	_	32	punct	_	_	144	O	_
30-31	dal	_	_	_	_	_	_	_	_	_	_	_
30	da	_	_	_	_	32	case	_	_	145	O	_
31	il	_	_	_	_	32	det	_	_	146	O	_
32	fatto	_	_	_	_	24	conj	_	_	147	O	_
33	che	_	_	_	_	40	mark	_	_	148	O	_
34	il	_	_	_	_	35	det	_	_	149	O	151
35	Governo	_	_	_	_	40	nsubj	_	_	150	O	151
36	non	_	_	_	_	40	advmod	_	_	151	BN	_
37	sia	_	_	_	_	40	cop	_	_	152	O	151
38-39	nella	_	_	_	_	_	_	_	_	_	_	_
38	in	_	_	_	_	40	case	_	_	153	O	151
39	la	_	_	_	_	40	det	_	_	154	O	151
40	pienezza	_	_	_	_	32	advcl	_	_	155	O	151
41-42	dei	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	44	case	_	_	156	O	151
42	i	_	_	_	_	44	det	_	_	157	O	151
43	suoi	_	_	_	_	44	det:poss	_	_	158	O	151
44	poteri	_	_	_	_	40	nmod	_	_	159	O	151
45	,	_	_	_	_	48	punct	_	_	160	O	_
46-47	dall'	_	_	_	_	_	_	_	_	_	_	_
46	da	_	_	_	_	48	case	_	_	161	O	_
47	l'	_	_	_	_	48	det	_	_	162	O	_
48	assenza	_	_	_	_	40	conj	_	_	163	O	_
49	di	_	_	_	_	51	case	_	_	164	O	_
50	un	_	_	_	_	51	det	_	_	165	O	_
51	orizzonte	_	_	_	_	48	nmod	_	_	166	O	_
52	temporale	_	_	_	_	51	amod	_	_	167	O	_
53	per	_	_	_	_	55	case	_	_	168	O	_
54	le	_	_	_	_	55	det	_	_	169	O	_
55	politiche	_	_	_	_	51	nmod	_	_	170	O	_
56-57	del	_	_	_	_	_	_	_	_	_	_	_
56	di	_	_	_	_	59	case	_	_	171	O	_
57	il	_	_	_	_	59	det	_	_	172	O	_
58	nostro	_	_	_	_	59	det:poss	_	_	173	O	_
59	Esecutivo	_	_	_	_	55	nmod	_	_	174	O	_
60	.	_	_	_	_	2	punct	_	_	175	O	_
# sent_id = 6												
# text = Il Premier britannico Theresa May, invece, ha potuto assumere una posizione molto più netta: ha definito l'attacco legale, perché vi sarebbero prove evidenti della responsabilità diretta di Assad nell'uso di armi chimiche e perché l'attacco era stato portato proprio per alleviare e prevenire ulteriori sofferenze della popolazione.												
1	Il	_	_	_	_	2	det	_	_	176	O	_
2	Premier	_	_	_	_	11	nsubj	_	_	177	O	_
3	britannico	_	_	_	_	2	amod	_	_	178	O	_
4	Theresa	_	_	_	_	2	nmod	_	_	179	O	_
5	May	_	_	_	_	4	flat:name	_	_	180	O	_
6	,	_	_	_	_	2	punct	_	_	181	O	_
7	invece	_	_	_	_	11	advmod	_	_	182	O	_
8	,	_	_	_	_	7	punct	_	_	183	O	_
9	ha	_	_	_	_	11	aux	_	_	184	O	_
10	potuto	_	_	_	_	11	aux	_	_	185	O	_
11	assumere	_	_	_	_	0	root	_	_	186	O	_
12	una	_	_	_	_	13	det	_	_	187	O	_
13	posizione	_	_	_	_	11	obj	_	_	188	O	_
14	molto	_	_	_	_	15	advmod	_	_	189	O	_
15	più	_	_	_	_	16	advmod	_	_	190	O	_
16	netta	_	_	_	_	13	amod	_	_	191	O	_
17	:	_	_	_	_	11	punct	_	_	192	O	_
18	ha	_	_	_	_	19	aux	_	_	193	O	_
19	definito	_	_	_	_	11	conj	_	_	194	O	_
20	l'	_	_	_	_	21	det	_	_	195	O	_
21	attacco	_	_	_	_	19	obj	_	_	196	O	_
22	legale	_	_	_	_	21	amod	_	_	197	O	_
23	,	_	_	_	_	19	punct	_	_	198	O	_
24	perché	_	_	_	_	26	mark	_	_	199	O	_
25	vi	_	_	_	_	26	expl	_	_	200	O	201
26	sarebbero	_	_	_	_	19	advcl	_	_	201	BS	_
27	prove	_	_	_	_	26	nsubj	_	_	202	O	201
28	evidenti	_	_	_	_	27	amod	_	_	203	O	201
29-30	della	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	204	O	201
30	la	_	_	_	_	31	det	_	_	205	O	201
31	responsabilità	_	_	_	_	27	nmod	_	_	206	O	201
32	diretta	_	_	_	_	31	amod	_	_	207	O	201
33	di	_	_	_	_	34	case	_	_	208	O	201
34	Assad	_	_	_	_	31	nmod	_	_	209	O	201
35-36	nell'	_	_	_	_	_	_	_	_	_	_	_
35	in	_	_	_	_	37	case	_	_	210	O	201
36	l'	_	_	_	_	37	det	_	_	211	O	201
37	uso	_	_	_	_	31	nmod	_	_	212	O	201
38	di	_	_	_	_	39	case	_	_	213	O	201
39	armi	_	_	_	_	37	nmod	_	_	214	O	201
40	chimiche	_	_	_	_	39	amod	_	_	215	O	201
41	e	_	_	_	_	47	cc	_	_	216	O	_
42	perché	_	_	_	_	47	mark	_	_	217	O	_
43	l'	_	_	_	_	44	det	_	_	218	O	_
44	attacco	_	_	_	_	47	nsubj:pass	_	_	219	O	_
45	era	_	_	_	_	47	aux	_	_	220	O	_
46	stato	_	_	_	_	47	aux:pass	_	_	221	O	_
47	portato	_	_	_	_	26	conj	_	_	222	O	_
48	proprio	_	_	_	_	50	advmod	_	_	223	O	_
49	per	_	_	_	_	50	mark	_	_	224	O	_
50	alleviare	_	_	_	_	47	advcl	_	_	225	O	_
51	e	_	_	_	_	52	cc	_	_	226	O	_
52	prevenire	_	_	_	_	50	conj	_	_	227	O	_
53	ulteriori	_	_	_	_	54	amod	_	_	228	O	_
54	sofferenze	_	_	_	_	52	obj	_	_	229	O	_
55-56	della	_	_	_	_	_	_	_	_	_	_	_
55	di	_	_	_	_	57	case	_	_	230	O	_
56	la	_	_	_	_	57	det	_	_	231	O	_
57	popolazione	_	_	_	_	54	nmod	_	_	232	O	_
58	.	_	_	_	_	11	punct	_	_	233	O	_
# sent_id = 7												
# text = La posizione del Regno Unito, che del resto sostanzialmente coincide con quella degli Stati Uniti e della Francia, è comprensibile, ma pone seri problemi giuridici e politici.												
1	La	_	_	_	_	2	det	_	_	234	O	_
2	posizione	_	_	_	_	26	nsubj	_	_	235	O	_
3-4	del	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	236	O	_
4	il	_	_	_	_	5	det	_	_	237	O	_
5	Regno	_	_	_	_	2	nmod	_	_	238	O	_
6	Unito	_	_	_	_	5	flat:name	_	_	239	O	_
7	,	_	_	_	_	5	punct	_	_	240	O	_
8	che	_	_	_	_	13	nsubj	_	_	241	O	_
9-10	del	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	242	O	_
10	il	_	_	_	_	11	det	_	_	243	O	_
11	resto	_	_	_	_	13	obl	_	_	244	O	_
12	sostanzialmente	_	_	_	_	13	advmod	_	_	245	O	_
13	coincide	_	_	_	_	5	acl:relcl	_	_	246	O	_
14	con	_	_	_	_	15	case	_	_	247	O	_
15	quella	_	_	_	_	13	obl	_	_	248	O	_
16-17	degli	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	249	O	_
17	gli	_	_	_	_	18	det	_	_	250	O	_
18	Stati	_	_	_	_	15	nmod	_	_	251	O	_
19	Uniti	_	_	_	_	18	flat:name	_	_	252	O	_
20	e	_	_	_	_	23	cc	_	_	253	O	_
21-22	della	_	_	_	_	_	_	_	_	_	_	_
21	di	_	_	_	_	23	case	_	_	254	O	_
22	la	_	_	_	_	23	det	_	_	255	O	_
23	Francia	_	_	_	_	18	conj	_	_	256	O	_
24	,	_	_	_	_	2	punct	_	_	257	O	_
25	è	_	_	_	_	26	cop	_	_	258	O	_
26	comprensibile	_	_	_	_	0	root	_	_	259	O	_
27	,	_	_	_	_	29	punct	_	_	260	O	_
28	ma	_	_	_	_	29	cc	_	_	261	O	_
29	pone	_	_	_	_	26	conj	_	_	262	O	_
30	seri	_	_	_	_	31	amod	_	_	263	O	_
31	problemi	_	_	_	_	29	obj	_	_	264	O	_
32	giuridici	_	_	_	_	31	amod	_	_	265	O	_
33	e	_	_	_	_	34	cc	_	_	266	O	_
34	politici	_	_	_	_	32	conj	_	_	267	O	_
35	.	_	_	_	_	26	punct	_	_	268	O	_
# sent_id = 8												
# text = Né la Carta dell'ONU, infatti, né il diritto internazionale riconoscono la dottrina dell'interventismo militare umanitario e la legittimazione di una tale dottrina da parte di singoli Stati non può essere riconosciuta come consuetudine senza minare la supremazia della Carta stessa.												
1	Né	_	_	_	_	3	cc	_	_	269	BN	_
2	la	_	_	_	_	3	det	_	_	270	O	269
3	Carta	_	_	_	_	14	nsubj	_	_	271	O	269
4-5	dell'	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	272	O	269
5	l'	_	_	_	_	6	det	_	_	273	O	269
6	ONU	_	_	_	_	3	nmod	_	_	274	O	269
7	,	_	_	_	_	3	punct	_	_	275	O	_
8	infatti	_	_	_	_	14	advmod	_	_	276	O	_
9	,	_	_	_	_	8	punct	_	_	277	O	_
10	né	_	_	_	_	12	cc	_	_	278	BN	_
11	il	_	_	_	_	12	det	_	_	279	O	278
12	diritto	_	_	_	_	3	conj	_	_	280	O	278
13	internazionale	_	_	_	_	12	amod	_	_	281	O	278
14	riconoscono	_	_	_	_	0	root	_	_	282	O	269, 278
15	la	_	_	_	_	16	det	_	_	283	O	269, 278
16	dottrina	_	_	_	_	14	obj	_	_	284	O	269, 278
17-18	dell'	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	285	O	269, 278
18	l'	_	_	_	_	19	det	_	_	286	O	269, 278
19	interventismo	_	_	_	_	16	nmod	_	_	287	O	269, 278
20	militare	_	_	_	_	19	amod	_	_	288	O	269, 278
21	umanitario	_	_	_	_	19	amod	_	_	289	O	269, 278
22	e	_	_	_	_	37	cc	_	_	290	O	_
23	la	_	_	_	_	24	det	_	_	291	O	302
24	legittimazione	_	_	_	_	37	nsubj:pass	_	_	292	O	302
25	di	_	_	_	_	28	case	_	_	293	O	302
26	una	_	_	_	_	28	det	_	_	294	O	302
27	tale	_	_	_	_	28	amod	_	_	295	O	302
28	dottrina	_	_	_	_	24	nmod	_	_	296	O	302
29	da	_	_	_	_	30	case	_	_	297	O	302
30	parte	_	_	_	_	24	nmod	_	_	298	O	302
31	di	_	_	_	_	33	case	_	_	299	O	302
32	singoli	_	_	_	_	33	amod	_	_	300	O	302
33	Stati	_	_	_	_	30	nmod	_	_	301	O	302
34	non	_	_	_	_	37	advmod	_	_	302	BN	_
35	può	_	_	_	_	37	aux	_	_	303	O	302
36	essere	_	_	_	_	37	aux:pass	_	_	304	O	302
37	riconosciuta	_	_	_	_	14	conj	_	_	305	O	302
38	come	_	_	_	_	39	case	_	_	306	O	302
39	consuetudine	_	_	_	_	37	obl	_	_	307	O	302
40	senza	_	_	_	_	41	mark	_	_	308	BN	302?
41	minare	_	_	_	_	37	advcl	_	_	309	O	302?, 308
42	la	_	_	_	_	43	det	_	_	310	O	302?, 308
43	supremazia	_	_	_	_	41	obj	_	_	311	O	302?, 308
44-45	della	_	_	_	_	_	_	_	_	_	_	_
44	di	_	_	_	_	46	case	_	_	312	O	302?, 308
45	la	_	_	_	_	46	det	_	_	313	O	302?, 308
46	Carta	_	_	_	_	43	nmod	_	_	314	O	302?, 308
47	stessa	_	_	_	_	46	amod	_	_	315	O	302?, 308
48	.	_	_	_	_	14	punct	_	_	316	O	_
# sent_id = 9												
# text = In questo caso, poi, non è stata condotta finora un'indagine dell'OPAC e non vi sono, quindi, prove certe dell'attacco chimico.												
1	In	_	_	_	_	3	case	_	_	317	O	323,334
2	questo	_	_	_	_	3	det	_	_	318	O	323,334
3	caso	_	_	_	_	10	obl	_	_	319	O	323,334
4	,	_	_	_	_	3	punct	_	_	320	O	_
5	poi	_	_	_	_	10	advmod	_	_	321	O	_
6	,	_	_	_	_	5	punct	_	_	322	O	_
7	non	_	_	_	_	10	advmod	_	_	323	BN	_
8	è	_	_	_	_	10	aux	_	_	324	O	323
9	stata	_	_	_	_	10	aux:pass	_	_	325	O	323
10	condotta	_	_	_	_	0	root	_	_	326	O	323
11	finora	_	_	_	_	10	advmod	_	_	327	O	323
12	un'	_	_	_	_	13	det	_	_	328	O	323
13	indagine	_	_	_	_	10	nsubj:pass	_	_	329	O	323
14-15	dell'	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	330	O	323
15	l'	_	_	_	_	16	det	_	_	331	O	323
16	OPAC	_	_	_	_	13	nmod	_	_	332	O	323
17	e	_	_	_	_	20	cc	_	_	333	O	_
18	non	_	_	_	_	20	advmod	_	_	334	BN	_
19	vi	_	_	_	_	20	expl	_	_	335	O	334
20	sono	_	_	_	_	10	conj	_	_	336	O	334
21	,	_	_	_	_	20	punct	_	_	337	O	_
22	quindi	_	_	_	_	20	advmod	_	_	338	O	_
23	,	_	_	_	_	20	punct	_	_	339	O	_
24	prove	_	_	_	_	20	nsubj	_	_	340	O	334
25	certe	_	_	_	_	24	amod	_	_	341	O	334
26-27	dell'	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	342	O	334
27	l'	_	_	_	_	28	det	_	_	343	O	334
28	attacco	_	_	_	_	24	nmod	_	_	344	O	334
29	chimico	_	_	_	_	28	amod	_	_	345	O	334
30	.	_	_	_	_	10	punct	_	_	346	O	_
# sent_id = 10												
# text = Deplorare il regime di Assad è certamente legittimo e, forse, doveroso;												
1	Deplorare	_	_	_	_	8	csubj	_	_	347	O	357
2	il	_	_	_	_	3	det	_	_	348	O	357
3	regime	_	_	_	_	1	obj	_	_	349	O	357
4	di	_	_	_	_	5	case	_	_	350	O	357
5	Assad	_	_	_	_	3	nmod	_	_	351	O	357
6	è	_	_	_	_	8	cop	_	_	352	O	357
7	certamente	_	_	_	_	8	advmod	_	_	353	O?	_
8	legittimo	_	_	_	_	0	root	_	_	354	O	_?
9	e	_	_	_	_	13	cc	_	_	355	O	_
10	,	_	_	_	_	13	punct	_	_	356	O	_
11	forse	_	_	_	_	13	advmod	_	_	357	BS	_
12	,	_	_	_	_	11	punct	_	_	358	O	_
13	doveroso	_	_	_	_	8	conj	_	_	359	O	357
14	;	_	_	_	_	8	punct	_	_	360	O	_
# sent_id = 11												
# text = agire in assenza di una prospettiva politica chiara e di una cornice di legalità internazionale univoca crea grandi problemi e grandi pericoli.												
1	agire	_	_	_	_	17	csubj	_	_	361	O	_
2	in	_	_	_	_	3	case	_	_	362	BN	_
3	assenza	_	_	_	_	1	obl	_	_	363	IN	_
4	di	_	_	_	_	6	case	_	_	364	IN	_
5	una	_	_	_	_	6	det	_	_	365	O	362
6	prospettiva	_	_	_	_	3	nmod	_	_	366	O	362
7	politica	_	_	_	_	6	amod	_	_	367	O	362
8	chiara	_	_	_	_	6	amod	_	_	368	O	362
9	e	_	_	_	_	12	cc	_	_	369	O	362
10	di	_	_	_	_	12	case	_	_	370	O	362
11	una	_	_	_	_	12	det	_	_	371	O	362
12	cornice	_	_	_	_	6	conj	_	_	372	O	362
13	di	_	_	_	_	14	case	_	_	373	O	362
14	legalità	_	_	_	_	12	nmod	_	_	374	O	362
15	internazionale	_	_	_	_	14	amod	_	_	375	O	362
16	univoca	_	_	_	_	12	amod	_	_	376	O	362
17	crea	_	_	_	_	0	root	_	_	377	O	_
18	grandi	_	_	_	_	19	amod	_	_	378	O	_
19	problemi	_	_	_	_	17	obj	_	_	379	O	_
20	e	_	_	_	_	22	cc	_	_	380	O	_
21	grandi	_	_	_	_	22	amod	_	_	381	O	_
22	pericoli	_	_	_	_	19	conj	_	_	382	O	_
23	.	_	_	_	_	17	punct	_	_	383	O	_
# sent_id = 12												
