ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
19	nostro	_	_	_	_	20	det:poss	_	_	O	_	O	_
20	Paese	_	_	_	_	16	obl	_	_	O	_	O	_
21	in	_	_	_	_	23	case	_	_	O	_	O	_
22	queste	_	_	_	_	23	det	_	_	O	_	O	_
23	circostanze	_	_	_	_	16	obl	_	_	O	_	O	_
24	?	_	_	_	_	8	punct	_	_	O	_	O	_
# sent_id = 21
# text = Come Italia, innanzitutto, dobbiamo stare attenti al pieno rispetto del diritto internazionale e ce lo impone la nostra Costituzione, all'articolo 10 e all'articolo 11.
1	Come	_	_	_	_	2	case	_	_	O	_	O	_
2	Italia	_	_	_	_	7	obl	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	innanzitutto	_	_	_	_	7	advmod	_	_	O	_	O	_
5	,	_	_	_	_	4	punct	_	_	O	_	O	_
6	dobbiamo	_	_	_	_	7	aux	_	_	O	_	O	_
7	stare	_	_	_	_	0	root	_	_	O	_	O	_
8	attenti	_	_	_	_	7	xcomp	_	_	O	_	O	_
9-10	al	_	_	_	_	_	_	_	_	_	_	_	_
9	a	_	_	_	_	12	case	_	_	O	_	O	_
10	il	_	_	_	_	12	det	_	_	O	_	O	_
11	pieno	_	_	_	_	12	amod	_	_	O	_	O	_
12	rispetto	_	_	_	_	8	obl	_	_	O	_	O	_
13-14	del	_	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	il	_	_	_	_	15	det	_	_	O	_	O	_
15	diritto	_	_	_	_	12	nmod	_	_	O	_	O	_
16	internazionale	_	_	_	_	15	amod	_	_	O	_	O	_
17	e	_	_	_	_	20	cc	_	_	O	_	O	_
18	ce	_	_	_	_	20	iobj	_	_	O	_	O	_
19	lo	_	_	_	_	20	obj	_	_	O	_	O	_
20	impone	_	_	_	_	7	conj	_	_	O	_	O	_
21	la	_	_	_	_	23	det	_	_	O	_	O	_
22	nostra	_	_	_	_	23	det:poss	_	_	O	_	O	_
23	Costituzione	_	_	_	_	20	nsubj	_	_	O	_	O	_
24	,	_	_	_	_	23	punct	_	_	O	_	O	_
25-26	all'	_	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	27	case	_	_	O	_	O	_
26	l'	_	_	_	_	27	det	_	_	O	_	O	_
27	articolo	_	_	_	_	23	conj	_	_	O	_	O	_
28	10	_	_	_	_	27	nummod	_	_	O	_	O	_
29	e	_	_	_	_	32	cc	_	_	O	_	O	_
30-31	all'	_	_	_	_	_	_	_	_	_	_	_	_
30	a	_	_	_	_	32	case	_	_	O	_	O	_
31	l'	_	_	_	_	32	det	_	_	O	_	O	_
32	articolo	_	_	_	_	27	conj	_	_	O	_	O	_
33	11	_	_	_	_	32	nummod	_	_	O	_	O	_
34	.	_	_	_	_	7	punct	_	_	O	_	O	_
# sent_id = 22
# text = Occorre che le operazioni intraprese dai nostri alleati siano conformi al diritto e occorre anche che il Parlamento, soprattutto in assenza di un Governo forte, sia messo in condizione di pronunciarsi, di autorizzare l'uso del territorio nazionale secondo termini di legalità internazionale, di finalità costituzionali, in ottemperanza ai trattati e alle nostre alleanze.
1	Occorre	_	_	_	_	0	root	_	_	O	_	O	_
2	che	_	_	_	_	11	mark	_	_	O	_	O	_
3	le	_	_	_	_	4	det	_	_	O	_	O	_
4	operazioni	_	_	_	_	11	nsubj	_	_	O	_	O	_
5	intraprese	_	_	_	_	4	acl	_	_	O	_	O	_
6-7	dai	_	_	_	_	_	_	_	_	_	_	_	_
6	da	_	_	_	_	9	case	_	_	O	_	O	_
7	i	_	_	_	_	9	det	_	_	O	_	O	_
8	nostri	_	_	_	_	9	det:poss	_	_	O	_	O	_
9	alleati	_	_	_	_	5	obl:agent	_	_	O	_	O	_
10	siano	_	_	_	_	11	cop	_	_	O	_	O	_
11	conformi	_	_	_	_	1	ccomp	_	_	O	_	O	_
12-13	al	_	_	_	_	_	_	_	_	_	_	_	_
12	a	_	_	_	_	14	case	_	_	O	_	O	_
13	il	_	_	_	_	14	det	_	_	O	_	O	_
14	diritto	_	_	_	_	11	obl	_	_	O	_	O	_
15	e	_	_	_	_	16	cc	_	_	O	_	O	_
16	occorre	_	_	_	_	1	conj	_	_	O	_	O	_
17	anche	_	_	_	_	31	advmod	_	_	O	_	O	_
18	che	_	_	_	_	31	mark	_	_	O	_	O	_
19	il	_	_	_	_	20	det	_	_	O	_	O	_
20	Parlamento	_	_	_	_	31	nsubj:pass	_	_	O	_	O	_
21	,	_	_	_	_	20	punct	_	_	O	_	O	_
22	soprattutto	_	_	_	_	24	advmod	_	_	O	_	O	_
23	in	_	_	_	_	24	case	_	_	O	_	O	_
24	assenza	_	_	_	_	31	obl	_	_	O	_	O	_
25	di	_	_	_	_	27	case	_	_	O	_	O	_
26	un	_	_	_	_	27	det	_	_	O	_	O	_
27	Governo	_	_	_	_	24	nmod	_	_	O	_	O	_
28	forte	_	_	_	_	27	amod	_	_	O	_	O	_
29	,	_	_	_	_	24	punct	_	_	O	_	O	_
30	sia	_	_	_	_	31	aux:pass	_	_	O	_	O	_
31	messo	_	_	_	_	16	ccomp	_	_	O	_	O	_
32	in	_	_	_	_	33	case	_	_	O	_	O	_
33	condizione	_	_	_	_	31	obl	_	_	O	_	O	_
34	di	_	_	_	_	35	mark	_	_	O	_	O	_
35-36	pronunciarsi	_	_	_	_	_	_	_	_	_	_	_	_
35	pronunciar	_	_	_	_	33	acl	_	_	O	_	O	_
36	si	_	_	_	_	35	expl	_	_	O	_	O	_
37	,	_	_	_	_	39	punct	_	_	O	_	O	_
38	di	_	_	_	_	39	mark	_	_	O	_	O	_
39	autorizzare	_	_	_	_	35	conj	_	_	O	_	O	_
40	l'	_	_	_	_	41	det	_	_	O	_	O	_
41	uso	_	_	_	_	39	obj	_	_	O	_	O	_
42-43	del	_	_	_	_	_	_	_	_	_	_	_	_
42	di	_	_	_	_	44	case	_	_	O	_	O	_
43	il	_	_	_	_	44	det	_	_	O	_	O	_
44	territorio	_	_	_	_	41	nmod	_	_	O	_	O	_
45	nazionale	_	_	_	_	44	amod	_	_	O	_	O	_
46	secondo	_	_	_	_	47	case	_	_	O	_	O	_
47	termini	_	_	_	_	39	obl	_	_	O	_	O	_
48	di	_	_	_	_	49	case	_	_	O	_	O	_
49	legalità	_	_	_	_	47	nmod	_	_	O	_	O	_
50	internazionale	_	_	_	_	49	amod	_	_	O	_	O	_
51	,	_	_	_	_	53	punct	_	_	O	_	O	_
52	di	_	_	_	_	53	case	_	_	O	_	O	_
53	finalità	_	_	_	_	49	conj	_	_	O	_	O	_
54	costituzionali	_	_	_	_	53	amod	_	_	O	_	O	_
55	,	_	_	_	_	39	punct	_	_	O	_	O	_
56	in	_	_	_	_	57	case	_	_	O	_	O	_
57	ottemperanza	_	_	_	_	39	obl	_	_	O	_	O	_
58-59	ai	_	_	_	_	_	_	_	_	_	_	_	_
58	a	_	_	_	_	60	case	_	_	O	_	O	_
59	i	_	_	_	_	60	det	_	_	O	_	O	_
60	trattati	_	_	_	_	57	nmod	_	_	O	_	O	_
61	e	_	_	_	_	65	cc	_	_	O	_	O	_
62-63	alle	_	_	_	_	_	_	_	_	_	_	_	_
62	a	_	_	_	_	65	case	_	_	O	_	O	_
63	le	_	_	_	_	65	det	_	_	O	_	O	_
64	nostre	_	_	_	_	65	det:poss	_	_	O	_	O	_
65	alleanze	_	_	_	_	60	conj	_	_	O	_	O	_
66	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 23
# text = Come scrive il Presidente Berlusconi, in una lettera al Corriere:
1	Come	_	_	_	_	2	mark	_	_	O	_	O	_
2	scrive	_	_	_	_	0	root	_	_	O	_	O	_
3	il	_	_	_	_	4	det	_	_	O	_	O	_
4	Presidente	_	_	_	_	2	nsubj	_	_	O	_	O	_
5	Berlusconi	_	_	_	_	4	nmod	_	_	O	_	O	_
6	,	_	_	_	_	2	punct	_	_	O	_	O	_
7	in	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	lettera	_	_	_	_	2	obl	_	_	O	_	O	_
10-11	al	_	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	O	_	O	_
11	il	_	_	_	_	12	det	_	_	O	_	O	_
12	Corriere	_	_	_	_	9	nmod	_	_	O	_	O	_
13	:	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 24
# text = l'Italia ha bisogno al più presto di un Governo nella pienezza dei poteri, autorevole e capace di farsi ascoltare dalle maggiori potenze, in virtù del nostro ruolo indiscusso all'interno del sistema di alleanze e di relazioni euroatlantiche.
1	l'	_	_	_	_	2	det	_	_	O	_	O	_
2	Italia	_	_	_	_	3	nsubj	_	_	O	_	O	_
3	ha	_	_	_	_	0	root	_	_	O	_	O	_
4	bisogno	_	_	_	_	3	obj	_	_	O	_	O	_
5-6	al	_	_	_	_	_	_	_	_	_	_	_	_
5	a	_	_	_	_	7	case	_	_	O	_	O	_
6	il	_	_	_	_	7	det	_	_	O	_	O	_
7	più	_	_	_	_	8	advmod	_	_	O	_	O	_
8	presto	_	_	_	_	3	advmod	_	_	O	_	O	_
9	di	_	_	_	_	11	case	_	_	O	_	O	_
10	un	_	_	_	_	11	det	_	_	O	_	O	_
11	Governo	_	_	_	_	4	nmod	_	_	O	_	O	_
12-13	nella	_	_	_	_	_	_	_	_	_	_	_	_
12	in	_	_	_	_	14	case	_	_	O	_	O	_
13	la	_	_	_	_	14	det	_	_	O	_	O	_
14	pienezza	_	_	_	_	11	nmod	_	_	O	_	O	_
15-16	dei	_	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	O	_	O	_
16	i	_	_	_	_	17	det	_	_	O	_	O	_
17	poteri	_	_	_	_	14	nmod	_	_	O	_	O	_
18	,	_	_	_	_	11	punct	_	_	O	_	O	_
19	autorevole	_	_	_	_	11	amod	_	_	O	_	O	_
20	e	_	_	_	_	21	cc	_	_	O	_	O	_
21	capace	_	_	_	_	19	conj	_	_	O	_	O	_
22	di	_	_	_	_	23	mark	_	_	O	_	O	_
23-24	farsi	_	_	_	_	_	_	_	_	_	_	_	_
23	far	_	_	_	_	21	advcl	_	_	O	_	O	_
24	si	_	_	_	_	23	expl	_	_	O	_	O	_
25	ascoltare	_	_	_	_	23	ccomp	_	_	O	_	O	_
26-27	dalle	_	_	_	_	_	_	_	_	_	_	_	_
26	da	_	_	_	_	29	case	_	_	O	_	O	_
27	le	_	_	_	_	29	det	_	_	O	_	O	_
28	maggiori	_	_	_	_	29	amod	_	_	O	_	O	_
29	potenze	_	_	_	_	25	obl	_	_	O	_	O	_
30	,	_	_	_	_	25	punct	_	_	O	_	O	_
31	in	_	_	_	_	32	case	_	_	O	_	O	_
32	virtù	_	_	_	_	23	obl	_	_	O	_	O	_
33-34	del	_	_	_	_	_	_	_	_	_	_	_	_
33	di	_	_	_	_	36	case	_	_	O	_	O	_
34	il	_	_	_	_	36	det	_	_	O	_	O	_
35	nostro	_	_	_	_	36	det:poss	_	_	O	_	O	_
36	ruolo	_	_	_	_	32	nmod	_	_	O	_	O	_
37	indiscusso	_	_	_	_	36	amod	_	_	O	_	O	_
38-39	all'	_	_	_	_	_	_	_	_	_	_	_	_
38	a	_	_	_	_	40	case	_	_	O	_	O	_
39	l'	_	_	_	_	40	det	_	_	O	_	O	_
40	interno	_	_	_	_	36	nmod	_	_	O	_	O	_
41-42	del	_	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	O	_	O	_
42	il	_	_	_	_	43	det	_	_	O	_	O	_
43	sistema	_	_	_	_	40	nmod	_	_	O	_	O	_
44	di	_	_	_	_	45	case	_	_	O	_	O	_
45	alleanze	_	_	_	_	43	nmod	_	_	O	_	O	_
46	e	_	_	_	_	48	cc	_	_	O	_	O	_
47	di	_	_	_	_	48	case	_	_	O	_	O	_
48	relazioni	_	_	_	_	45	conj	_	_	O	_	O	_
49	euroatlantiche	_	_	_	_	48	amod	_	_	O	_	O	_
50	.	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 25
# text = In questi anni il ruolo delle Nazioni Unite si è affievolito fino al punto che molti si chiedono se abbia ancora un senso un'organizzazione internazionale di questo tipo.
1	In	_	_	_	_	3	case	_	_	O	_	O	_
2	questi	_	_	_	_	3	det	_	_	O	_	O	_
3	anni	_	_	_	_	12	obl	_	_	O	_	O	_
4	il	_	_	_	_	5	det	_	_	O	_	O	_
5	ruolo	_	_	_	_	12	nsubj	_	_	O	_	O	_
6-7	delle	_	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	O	_	O	_
7	le	_	_	_	_	8	det	_	_	O	_	O	_
8	Nazioni	_	_	_	_	5	nmod	_	_	O	_	O	_
9	Unite	_	_	_	_	8	flat:name	_	_	O	_	O	_
10	si	_	_	_	_	12	expl	_	_	O	_	O	_
11	è	_	_	_	_	12	aux	_	_	O	_	O	_
12	affievolito	_	_	_	_	0	root	_	_	O	_	O	_
13	fino	_	_	_	_	16	case	_	_	O	_	O	_
14-15	al	_	_	_	_	_	_	_	_	_	_	_	_
14	a	_	_	_	_	13	fixed	_	_	O	_	O	_
15	il	_	_	_	_	16	det	_	_	O	_	O	_
16	punto	_	_	_	_	12	obl	_	_	O	_	O	_
17	che	_	_	_	_	20	mark	_	_	O	_	O	_
18	molti	_	_	_	_	20	nsubj	_	_	O	_	O	_
19	si	_	_	_	_	20	expl	_	_	O	_	O	_
20	chiedono	_	_	_	_	16	acl	_	_	O	_	O	_
21	se	_	_	_	_	22	mark	_	_	O	_	O	_
22	abbia	_	_	_	_	20	ccomp	_	_	O	_	O	_
23	ancora	_	_	_	_	22	advmod	_	_	O	_	O	_
24	un	_	_	_	_	25	det	_	_	O	_	O	_
25	senso	_	_	_	_	22	obj	_	_	O	_	O	_
26	un'	_	_	_	_	27	det	_	_	O	_	O	_
27	organizzazione	_	_	_	_	22	nsubj	_	_	O	_	O	_
28	internazionale	_	_	_	_	27	amod	_	_	O	_	O	_
29	di	_	_	_	_	31	case	_	_	O	_	O	_
30	questo	_	_	_	_	31	det	_	_	O	_	O	_
31	tipo	_	_	_	_	27	nmod	_	_	O	_	O	_
32	.	_	_	_	_	12	punct	_	_	O	_	O	_
# sent_id = 26
# text = Per chi, invece, come noi, crede nel diritto internazionale, questa deve essere un'occasione nella quale le Nazioni Unite debbono tornare ad essere il luogo di garanzia e legalità internazionale.
1	Per	_	_	_	_	2	case	_	_	O	_	O	_
2	chi	_	_	_	_	19	obl	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	invece	_	_	_	_	2	advmod	_	_	O	_	O	_
5	,	_	_	_	_	4	punct	_	_	O	_	O	_
6	come	_	_	_	_	7	case	_	_	O	_	O	_
7	noi	_	_	_	_	9	obl	_	_	O	_	O	_
8	,	_	_	_	_	7	punct	_	_	O	_	O	_
9	crede	_	_	_	_	2	acl:relcl	_	_	O	_	O	_
10-11	nel	_	_	_	_	_	_	_	_	_	_	_	_
10	in	_	_	_	_	12	case	_	_	O	_	O	_
11	il	_	_	_	_	12	det	_	_	O	_	O	_
12	diritto	_	_	_	_	9	obl	_	_	O	_	O	_
13	internazionale	_	_	_	_	12	amod	_	_	O	_	O	_
14	,	_	_	_	_	2	punct	_	_	O	_	O	_
15	questa	_	_	_	_	19	nsubj	_	_	O	_	O	_
16	deve	_	_	_	_	19	aux	_	_	O	_	O	_
17	essere	_	_	_	_	19	cop	_	_	O	_	O	_
18	un'	_	_	_	_	19	det	_	_	O	_	O	_
19	occasione	_	_	_	_	0	root	_	_	O	_	O	_
20-21	nella	_	_	_	_	_	_	_	_	_	_	_	_
20	in	_	_	_	_	22	case	_	_	O	_	O	_
21	la	_	_	_	_	22	det	_	_	O	_	O	_
22	quale	_	_	_	_	27	obl	_	_	O	_	O	_
23	le	_	_	_	_	24	det	_	_	O	_	O	_
24	Nazioni	_	_	_	_	27	nsubj	_	_	O	_	O	_
25	Unite	_	_	_	_	24	flat:name	_	_	O	_	O	_
26	debbono	_	_	_	_	27	aux	_	_	O	_	O	_
27	tornare	_	_	_	_	19	acl:relcl	_	_	O	_	O	_
28	ad	_	_	_	_	31	mark	_	_	O	_	O	_
29	essere	_	_	_	_	31	cop	_	_	O	_	O	_
30	il	_	_	_	_	31	det	_	_	O	_	O	_
31	luogo	_	_	_	_	27	xcomp	_	_	O	_	O	_
32	di	_	_	_	_	33	case	_	_	O	_	O	_
33	garanzia	_	_	_	_	31	nmod	_	_	O	_	O	_
34	e	_	_	_	_	35	cc	_	_	O	_	O	_
35	legalità	_	_	_	_	33	conj	_	_	O	_	O	_
36	internazionale	_	_	_	_	35	amod	_	_	O	_	O	_
37	.	_	_	_	_	19	punct	_	_	O	_	O	_
# sent_id = 27
# text = In questo quadro, da occidentali alleati dell'America e partner dell'Europa, siamo fermamente convinti del fatto che la Russia di Putin vada vista come un partner strategico e non come avversario.
1	In	_	_	_	_	3	case	_	_	O	_	O	_
2	questo	_	_	_	_	3	det	_	_	O	_	O	_
3	quadro	_	_	_	_	19	obl	_	_	O	_	O	_
4	,	_	_	_	_	3	punct	_	_	O	_	O	_
5	da	_	_	_	_	7	case	_	_	O	_	O	_
6	occidentali	_	_	_	_	7	amod	_	_	O	_	O	_
7	alleati	_	_	_	_	19	obl	_	_	O	_	O	_
8-9	dell'	_	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	10	case	_	_	O	_	O	_
9	l'	_	_	_	_	10	det	_	_	O	_	O	_
10	America	_	_	_	_	7	nmod	_	_	O	_	O	_
11	e	_	_	_	_	12	cc	_	_	O	_	O	_
12	partner	_	_	_	_	7	conj	_	_	O	_	O	_
13-14	dell'	_	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	l'	_	_	_	_	15	det	_	_	O	_	O	_
15	Europa	_	_	_	_	12	nmod	_	_	O	_	O	_
16	,	_	_	_	_	7	punct	_	_	O	_	O	_
17	siamo	_	_	_	_	19	cop	_	_	O	_	O	_
18	fermamente	_	_	_	_	19	advmod	_	_	O	_	O	_
19	convinti	_	_	_	_	0	root	_	_	O	_	BS	_
20-21	del	_	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	O	_	O	_
21	il	_	_	_	_	22	det	_	_	O	_	O	_
22	fatto	_	_	_	_	19	obl	_	_	O	_	O	_
23	che	_	_	_	_	29	mark	_	_	O	_	O	_
24	la	_	_	_	_	25	det	_	_	O	_	O	19
25	Russia	_	_	_	_	29	nsubj:pass	_	_	O	_	O	19
26	di	_	_	_	_	27	case	_	_	O	_	O	19
27	Putin	_	_	_	_	25	nmod	_	_	O	_	O	19
28	vada	_	_	_	_	29	aux	_	_	O	_	O	19
29	vista	_	_	_	_	22	acl	_	_	O	_	O	19
30	come	_	_	_	_	32	case	_	_	O	_	O	19
31	un	_	_	_	_	32	det	_	_	O	_	O	19
32	partner	_	_	_	_	29	obl	_	_	O	_	O	19
33	strategico	_	_	_	_	32	amod	_	_	O	_	O	19
34	e	_	_	_	_	37	cc	_	_	O	_	O	19
35	non	_	_	_	_	37	advmod	_	_	BN	_	O	19
36	come	_	_	_	_	37	case	_	_	O	 35	O	19
37	avversario	_	_	_	_	32	conj	_	_	O	 35	O	19
38	.	_	_	_	_	19	punct	_	_	O	_	O	_
# sent_id = 28
# text = Questo non significa che non vi possono essere visioni diverse o interessi in contrasto;
1	Questo	_	_	_	_	3	nsubj	_	_	O	_	O	_
2	non	_	_	_	_	3	advmod	_	_	BN	_	O	_
3	significa	_	_	_	_	0	root	_	_	O	2	O	_
4	che	_	_	_	_	8	mark	_	_	O	2	O	_
5	non	_	_	_	_	8	advmod	_	_	BN	2	O	_
6	vi	_	_	_	_	8	expl	_	_	O	2, 5	O	_
7	possono	_	_	_	_	8	aux	_	_	O	2, 5	O	_
8	essere	_	_	_	_	3	ccomp	_	_	O	2, 5	O	_
9	visioni	_	_	_	_	8	nsubj	_	_	O	2, 5	O	_
10	diverse	_	_	_	_	9	amod	_	_	O	2, 5	O	_
11	o	_	_	_	_	12	cc	_	_	O	2, 5	O	_
12	interessi	_	_	_	_	9	conj	_	_	O	2, 5	O	_
13	in	_	_	_	_	14	case	_	_	O	2, 5	O	_
14	contrasto	_	_	_	_	12	nmod	_	_	O	2, 5	O	_
15	;	_	_	_	_	3	punct	_	_	O	2, 5	O	_
# sent_id = 29
# text = significa che tali contrasti vanno risolti dialogando e non in conflitto con Mosca, non rischiando incidenti sul terreno o imprevedibili escalation.
1	significa	_	_	_	_	0	root	_	_	O	_	O	_
2	che	_	_	_	_	6	mark	_	_	O	_	O	_
3	tali	_	_	_	_	4	det	_	_	O	_	O	_
4	contrasti	_	_	_	_	6	nsubj:pass	_	_	O	_	O	_
5	vanno	_	_	_	_	6	aux	_	_	O	_	O	_
6	risolti	_	_	_	_	1	ccomp	_	_	O	_	O	_
7	dialogando	_	_	_	_	6	advcl	_	_	O	_	O	_
8	e	_	_	_	_	11	cc	_	_	O	_	O	_
9	non	_	_	_	_	11	advmod	_	_	BN	_	O	_
10	in	_	_	_	_	11	case	_	_	O	9	O	_
11	conflitto	_	_	_	_	7	conj	_	_	O	9	O	_
12	con	_	_	_	_	13	case	_	_	O	9	O	_
13	Mosca	_	_	_	_	11	nmod	_	_	O	9	O	_
14	,	_	_	_	_	16	punct	_	_	O	_	O	_
15	non	_	_	_	_	16	advmod	_	_	BN	_	O	_
16	rischiando	_	_	_	_	7	conj	_	_	O	15	O	_
17	incidenti	_	_	_	_	16	obj	_	_	O	15	O	_
18-19	sul	_	_	_	_	_	_	_	_	_	_	_	_
18	su	_	_	_	_	20	case	_	_	O	15	O	_
19	il	_	_	_	_	20	det	_	_	O	15	O	_
20	terreno	_	_	_	_	17	nmod	_	_	O	15	O	_
21	o	_	_	_	_	23	cc	_	_	O	15	O	_
22	imprevedibili	_	_	_	_	23	amod	_	_	O	15	O	_
23	escalation	_	_	_	_	17	conj	_	_	O	15	O	_
24	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 30
# text = Guardando la Siria di oggi, non è realistico pensare di sostituire Assad, ma va messo in condizione di non nuocere alla sua stessa popolazione e di non costituire un focolaio permanente di destabilizzazione e di minaccia per i Paesi limitrofi, a cominciare da Israele.
1	Guardando	_	_	_	_	9	advcl	_	_	O	_	O	_
2	la	_	_	_	_	3	det	_	_	O	_	O	_
3	Siria	_	_	_	_	1	obj	_	_	O	_	O	_
4	di	_	_	_	_	5	case	_	_	O	_	O	_
5	oggi	_	_	_	_	3	advmod	_	_	O	_	O	_
6	,	_	_	_	_	1	punct	_	_	O	_	O	_
7	non	_	_	_	_	9	advmod	_	_	BN	_	O	_
8	è	_	_	_	_	9	cop	_	_	O	7	O	_
9	realistico	_	_	_	_	0	root	_	_	O	7	O	_
10	pensare	_	_	_	_	9	csubj	_	_	O	7	O	_
11	di	_	_	_	_	12	mark	_	_	O	7	O	_
12	sostituire	_	_	_	_	10	xcomp	_	_	O	7	O	_
13	Assad	_	_	_	_	12	obj	_	_	O	7	O	_
14	,	_	_	_	_	17	punct	_	_	O	7	O	_
15	ma	_	_	_	_	17	cc	_	_	O	_	O	_
16	va	_	_	_	_	17	aux	_	_	O	_	O	_
17	messo	_	_	_	_	9	conj	_	_	O	_	O	_
18	in	_	_	_	_	19	case	_	_	O	_	O	_
19	condizione	_	_	_	_	17	obl	_	_	O	_	O	_
20	di	_	_	_	_	22	mark	_	_	O	_	O	_
21	non	_	_	_	_	22	advmod	_	_	BN	_	O	_
22	nuocere	_	_	_	_	19	acl	_	_	O	21	O	_
23-24	alla	_	_	_	_	_	_	_	_	_	_	_	_
23	a	_	_	_	_	27	case	_	_	O	21	O	_
24	la	_	_	_	_	27	det	_	_	O	21	O	_
25	sua	_	_	_	_	27	det:poss	_	_	O	21	O	_
26	stessa	_	_	_	_	27	amod	_	_	O	21	O	_
27	popolazione	_	_	_	_	22	obl	_	_	O	21	O	_
28	e	_	_	_	_	31	cc	_	_	O	_	O	_
29	di	_	_	_	_	31	mark	_	_	O	_	O	_
30	non	_	_	_	_	31	advmod	_	_	BN	_	O	_
31	costituire	_	_	_	_	22	conj	_	_	O	30	O	_
32	un	_	_	_	_	33	det	_	_	O	30	O	_
33	focolaio	_	_	_	_	31	obj	_	_	O	30	O	_
34	permanente	_	_	_	_	33	amod	_	_	O	30	O	_
35	di	_	_	_	_	36	case	_	_	O	30	O	_
36	destabilizzazione	_	_	_	_	33	nmod	_	_	O	30	O	_
37	e	_	_	_	_	39	cc	_	_	O	30	O	_
38	di	_	_	_	_	39	case	_	_	O	30	O	_
39	minaccia	_	_	_	_	36	conj	_	_	O	30	O	_
40	per	_	_	_	_	42	case	_	_	O	30	O	_
41	i	_	_	_	_	42	det	_	_	O	30	O	_
42	Paesi	_	_	_	_	39	nmod	_	_	O	30	O	_
43	limitrofi	_	_	_	_	42	amod	_	_	O	30	O	_
44	,	_	_	_	_	42	punct	_	_	O	30	O	_
45	a	_	_	_	_	46	mark	_	_	O	30	O	_
46	cominciare	_	_	_	_	42	acl	_	_	O	30	O	_
47	da	_	_	_	_	48	case	_	_	O	30	O	_
48	Israele	_	_	_	_	46	obl	_	_	O	30	O	_
49	.	_	_	_	_	9	punct	_	_	O	30	O	_
# sent_id = 31
# text = Non vi può essere una soluzione militare a questo conflitto, ma solo un processo politico che porti ad un accordo inclusivo, in linea con le risoluzioni del Consiglio di sicurezza;
1	Non	_	_	_	_	4	advmod	_	_	BN	_	O	_
2	vi	_	_	_	_	4	expl	_	_	O	1	O	_
3	può	_	_	_	_	4	aux	_	_	O	1	O	_
4	essere	_	_	_	_	0	root	_	_	O	1	O	_
5	una	_	_	_	_	6	det	_	_	O	1	O	_
6	soluzione	_	_	_	_	4	nsubj	_	_	O	1	O	_
7	militare	_	_	_	_	6	amod	_	_	O	1	O	_
8	a	_	_	_	_	10	case	_	_	O	1	O	_
9	questo	_	_	_	_	10	det	_	_	O	1	O	_
10	conflitto	_	_	_	_	6	nmod	_	_	O	1	O	_
11	,	_	_	_	_	15	punct	_	_	O	_	O	_
12	ma	_	_	_	_	15	cc	_	_	O	_	O	_
13	solo	_	_	_	_	15	advmod	_	_	O	_	O	_
14	un	_	_	_	_	15	det	_	_	O	_	O	_
15	processo	_	_	_	_	6	conj	_	_	O	_	O	_
16	politico	_	_	_	_	15	amod	_	_	O	_	O	_
17	che	_	_	_	_	18	nsubj	_	_	O	_	O	_
18	porti	_	_	_	_	15	acl:relcl	_	_	O	_	O	_
19	ad	_	_	_	_	21	case	_	_	O	_	O	_
20	un	_	_	_	_	21	det	_	_	O	_	O	_
21	accordo	_	_	_	_	18	obl	_	_	O	_	O	_
22	inclusivo	_	_	_	_	21	amod	_	_	O	_	O	_
23	,	_	_	_	_	18	punct	_	_	O	_	O	_
24	in	_	_	_	_	25	case	_	_	O	_	O	_
25	linea	_	_	_	_	18	obl	_	_	O	_	O	_
26	con	_	_	_	_	28	case	_	_	O	_	O	_
27	le	_	_	_	_	28	det	_	_	O	_	O	_
28	risoluzioni	_	_	_	_	25	nmod	_	_	O	_	O	_
29-30	del	_	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	O	_	O	_
30	il	_	_	_	_	31	det	_	_	O	_	O	_
31	Consiglio	_	_	_	_	28	nmod	_	_	O	_	O	_
32	di	_	_	_	_	33	case	_	_	O	_	O	_
33	sicurezza	_	_	_	_	31	nmod	_	_	O	_	O	_
