ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
# sent_id = 10
# text = In sostanza, con questo emendamento si stabilisce che al 30 settembre 2018 la proroga terminerà anche in assenza di un nuovo Governo.
1	In	_	_	_	_	2	case	_	_	O	_	O	_
2	sostanza	_	_	_	_	8	obl	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	con	_	_	_	_	6	case	_	_	O	_	O	_
5	questo	_	_	_	_	6	det	_	_	O	_	O	_
6	emendamento	_	_	_	_	8	obl	_	_	O	_	O	_
7	si	_	_	_	_	8	expl:impers	_	_	O	_	O	_
8	stabilisce	_	_	_	_	0	root	_	_	O	_	O	_
9	che	_	_	_	_	17	mark	_	_	O	_	O	_
10-11	al	_	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	O	_	O	_
11	il	_	_	_	_	12	det	_	_	O	_	O	_
12	30	_	_	_	_	17	obl	_	_	O	_	O	_
13	settembre	_	_	_	_	12	flat	_	_	O	_	O	_
14	2018	_	_	_	_	12	flat	_	_	O	_	O	_
15	la	_	_	_	_	16	det	_	_	O	_	O	_
16	proroga	_	_	_	_	17	nsubj	_	_	O	_	O	_
17	terminerà	_	_	_	_	8	ccomp	_	_	O	_	O	_
18	anche	_	_	_	_	20	advmod	_	_	O	_	O	_
19	in	_	_	_	_	20	case	_	_	O	_	O	_
20	assenza	_	_	_	_	17	obl	_	_	O	_	O	_
21	di	_	_	_	_	24	case	_	_	O	_	O	_
22	un	_	_	_	_	24	det	_	_	O	_	O	_
23	nuovo	_	_	_	_	24	amod	_	_	O	_	O	_
24	Governo	_	_	_	_	20	nmod	_	_	O	_	O	_
25	.	_	_	_	_	8	punct	_	_	O	_	O	_
# sent_id = 11
# text = Il decreto nella forma è - come detto -, purtroppo, un atto dovuto, che ben descrive, se vi fosse necessità di cercare ulteriori esempi, l'urgenza di dare un Governo al nostro Paese.
1	Il	_	_	_	_	2	det	_	_	O	_	O	_
2	decreto	_	_	_	_	15	nsubj	_	_	O	_	O	_
3-4	nella	_	_	_	_	_	_	_	_	_	_	_	_
3	in	_	_	_	_	5	case	_	_	O	_	O	_
4	la	_	_	_	_	5	det	_	_	O	_	O	_
5	forma	_	_	_	_	2	nmod	_	_	O	_	O	_
6	è	_	_	_	_	15	cop	_	_	O	_	O	_
7	-	_	_	_	_	9	punct	_	_	O	_	O	_
8	come	_	_	_	_	9	mark	_	_	O	_	O	_
9	detto	_	_	_	_	15	advcl	_	_	O	_	O	_
10	-	_	_	_	_	9	punct	_	_	O	_	O	_
11	,	_	_	_	_	15	punct	_	_	O	_	O	_
12	purtroppo	_	_	_	_	15	advmod	_	_	O	_	O	_
13	,	_	_	_	_	12	punct	_	_	O	_	O	_
14	un	_	_	_	_	15	det	_	_	O	_	O	_
15	atto	_	_	_	_	0	root	_	_	O	_	O	_
16	dovuto	_	_	_	_	15	amod	_	_	O	_	O	_
17	,	_	_	_	_	15	punct	_	_	O	_	O	_
18	che	_	_	_	_	20	nsubj	_	_	O	_	O	_
19	ben	_	_	_	_	20	advmod	_	_	O	_	O	_
20	descrive	_	_	_	_	15	acl:relcl	_	_	O	_	O	_
21	,	_	_	_	_	20	punct	_	_	O	_	O	_
22	se	_	_	_	_	24	mark	_	_	O	_	O	_
23	vi	_	_	_	_	24	expl	_	_	O	_	O	_
24	fosse	_	_	_	_	20	advcl	_	_	O	_	O	_
25	necessità	_	_	_	_	24	nsubj	_	_	O	_	O	_
26	di	_	_	_	_	27	mark	_	_	O	_	O	_
27	cercare	_	_	_	_	25	acl	_	_	O	_	O	_
28	ulteriori	_	_	_	_	29	amod	_	_	O	_	O	_
29	esempi	_	_	_	_	27	obj	_	_	O	_	O	_
30	,	_	_	_	_	20	punct	_	_	O	_	O	_
31	l'	_	_	_	_	32	det	_	_	O	_	O	_
32	urgenza	_	_	_	_	20	obj	_	_	O	_	O	_
33	di	_	_	_	_	34	mark	_	_	O	_	O	_
34	dare	_	_	_	_	32	acl	_	_	O	_	O	_
35	un	_	_	_	_	36	det	_	_	O	_	O	_
36	Governo	_	_	_	_	34	obj	_	_	O	_	O	_
37-38	al	_	_	_	_	_	_	_	_	_	_	_	_
37	a	_	_	_	_	40	case	_	_	O	_	O	_
38	il	_	_	_	_	40	det	_	_	O	_	O	_
39	nostro	_	_	_	_	40	det:poss	_	_	O	_	O	_
40	Paese	_	_	_	_	34	obl	_	_	O	_	O	_
41	.	_	_	_	_	15	punct	_	_	O	_	O	_
# sent_id = 12
# text = Vorrei, però, piuttosto, soffermarmi sul ruolo che l'Autorità ha, in ragione delle sue molteplici funzioni nel favorire o meno, nel rallentare, anzi, ulteriormente, il percorso di modernizzazione del nostro Paese.
1	Vorrei	_	_	_	_	7	aux	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	però	_	_	_	_	7	advmod	_	_	O	_	O	_
4	,	_	_	_	_	3	punct	_	_	O	_	O	_
5	piuttosto	_	_	_	_	7	advmod	_	_	O	_	O	_
6	,	_	_	_	_	5	punct	_	_	O	_	O	_
7-8	soffermarmi	_	_	_	_	_	_	_	_	_	_	_	_
7	soffermar	_	_	_	_	0	root	_	_	O	_	O	_
8	mi	_	_	_	_	7	expl	_	_	O	_	O	_
9-10	sul	_	_	_	_	_	_	_	_	_	_	_	_
9	su	_	_	_	_	11	case	_	_	O	_	O	_
10	il	_	_	_	_	11	det	_	_	O	_	O	_
11	ruolo	_	_	_	_	7	obl	_	_	O	_	O	_
12	che	_	_	_	_	15	obj	_	_	O	_	O	_
13	l'	_	_	_	_	14	det	_	_	O	_	O	_
14	Autorità	_	_	_	_	15	nsubj	_	_	O	_	O	_
15	ha	_	_	_	_	11	acl:relcl	_	_	O	_	O	_
16	,	_	_	_	_	15	punct	_	_	O	_	O	_
17	in	_	_	_	_	18	case	_	_	O	_	O	_
18	ragione	_	_	_	_	15	obl	_	_	O	_	O	_
19-20	delle	_	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	23	case	_	_	O	_	O	_
20	le	_	_	_	_	23	det	_	_	O	_	O	_
21	sue	_	_	_	_	23	det:poss	_	_	O	_	O	_
22	molteplici	_	_	_	_	23	amod	_	_	O	_	O	_
23	funzioni	_	_	_	_	18	nmod	_	_	O	_	O	_
24-25	nel	_	_	_	_	_	_	_	_	_	_	_	_
24	in	_	_	_	_	26	case	_	_	O	_	O	_
25	il	_	_	_	_	26	det	_	_	O	_	O	_
26	favorire	_	_	_	_	23	nmod	_	_	O	_	O	_
27	o	_	_	_	_	28	cc	_	_	O	_	O	_
28	meno	_	_	_	_	26	conj	_	_	O	_	O	_
29	,	_	_	_	_	32	punct	_	_	O	_	O	_
30-31	nel	_	_	_	_	_	_	_	_	_	_	_	_
30	in	_	_	_	_	32	case	_	_	O	_	O	_
31	il	_	_	_	_	32	det	_	_	O	_	O	_
32	rallentare	_	_	_	_	26	conj	_	_	O	_	O	_
33	,	_	_	_	_	32	punct	_	_	O	_	O	_
34	anzi	_	_	_	_	32	advmod	_	_	O	_	O	_
35	,	_	_	_	_	34	punct	_	_	O	_	O	_
36	ulteriormente	_	_	_	_	32	advmod	_	_	O	_	O	_
37	,	_	_	_	_	32	punct	_	_	O	_	O	_
38	il	_	_	_	_	39	det	_	_	O	_	O	_
39	percorso	_	_	_	_	32	obj	_	_	O	_	O	_
40	di	_	_	_	_	41	case	_	_	O	_	O	_
41	modernizzazione	_	_	_	_	39	nmod	_	_	O	_	O	_
42-43	del	_	_	_	_	_	_	_	_	_	_	_	_
42	di	_	_	_	_	45	case	_	_	O	_	O	_
43	il	_	_	_	_	45	det	_	_	O	_	O	_
44	nostro	_	_	_	_	45	det:poss	_	_	O	_	O	_
45	Paese	_	_	_	_	41	nmod	_	_	O	_	O	_
46	.	_	_	_	_	7	punct	_	_	O	_	O	_
# sent_id = 13
# text = L'ARERA ha fortemente ampliato il proprio potere, anche davanti alle proteste di associazioni e comitati di cittadini che - mi riferisco, per esempio al Forum italiano dei Movimenti per l'acqua - sono giunti a chiederne addirittura lo scioglimento.
1	L'	_	_	_	_	2	det	_	_	O	_	O	_
2	ARERA	_	_	_	_	5	nsubj	_	_	O	_	O	_
3	ha	_	_	_	_	5	aux	_	_	O	_	O	_
4	fortemente	_	_	_	_	5	advmod	_	_	O	_	O	_
5	ampliato	_	_	_	_	0	root	_	_	O	_	O	_
6	il	_	_	_	_	8	det	_	_	O	_	O	_
7	proprio	_	_	_	_	8	det:poss	_	_	O	_	O	_
8	potere	_	_	_	_	5	obj	_	_	O	_	O	_
9	,	_	_	_	_	5	punct	_	_	O	_	O	_
10	anche	_	_	_	_	14	advmod	_	_	O	_	O	_
11	davanti	_	_	_	_	14	case	_	_	O	_	O	_
12-13	alle	_	_	_	_	_	_	_	_	_	_	_	_
12	a	_	_	_	_	11	fixed	_	_	O	_	O	_
13	le	_	_	_	_	14	det	_	_	O	_	O	_
14	proteste	_	_	_	_	5	obl	_	_	O	_	O	_
15	di	_	_	_	_	16	case	_	_	O	_	O	_
16	associazioni	_	_	_	_	14	nmod	_	_	O	_	O	_
17	e	_	_	_	_	18	cc	_	_	O	_	O	_
18	comitati	_	_	_	_	16	conj	_	_	O	_	O	_
19	di	_	_	_	_	20	case	_	_	O	_	O	_
20	cittadini	_	_	_	_	18	nmod	_	_	O	_	O	_
21	che	_	_	_	_	40	nsubj	_	_	O	_	O	_
22	-	_	_	_	_	24	punct	_	_	O	_	O	_
23	mi	_	_	_	_	24	expl	_	_	O	_	O	_
24	riferisco	_	_	_	_	40	advcl	_	_	O	_	O	_
25	,	_	_	_	_	24	punct	_	_	O	_	O	_
26	per	_	_	_	_	27	case	_	_	O	_	O	_
27	esempio	_	_	_	_	24	obl	_	_	O	_	O	_
28-29	al	_	_	_	_	_	_	_	_	_	_	_	_
28	a	_	_	_	_	30	case	_	_	O	_	O	_
29	il	_	_	_	_	30	det	_	_	O	_	O	_
30	Forum	_	_	_	_	24	obl	_	_	O	_	O	_
31	italiano	_	_	_	_	30	amod	_	_	O	_	O	_
32-33	dei	_	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	34	case	_	_	O	_	O	_
33	i	_	_	_	_	34	det	_	_	O	_	O	_
34	Movimenti	_	_	_	_	30	nmod	_	_	O	_	O	_
35	per	_	_	_	_	37	case	_	_	O	_	O	_
36	l'	_	_	_	_	37	det	_	_	O	_	O	_
37	acqua	_	_	_	_	34	nmod	_	_	O	_	O	_
38	-	_	_	_	_	24	punct	_	_	O	_	O	_
39	sono	_	_	_	_	40	aux	_	_	O	_	O	_
40	giunti	_	_	_	_	18	acl:relcl	_	_	O	_	O	_
41	a	_	_	_	_	42	mark	_	_	O	_	O	_
42-43	chiederne	_	_	_	_	_	_	_	_	_	_	_	_
42	chieder	_	_	_	_	40	xcomp	_	_	O	_	O	_
43	ne	_	_	_	_	42	iobj	_	_	O	_	O	_
44	addirittura	_	_	_	_	42	advmod	_	_	O	_	O	_
45	lo	_	_	_	_	46	det	_	_	O	_	O	_
46	scioglimento	_	_	_	_	42	obj	_	_	O	_	O	_
47	.	_	_	_	_	5	punct	_	_	O	_	O	_
# sent_id = 14
# text = Ma di quali competenze è investita l'Autorità?
1	Ma	_	_	_	_	6	cc	_	_	O	_	O	_
2	di	_	_	_	_	4	case	_	_	O	_	O	_
3	quali	_	_	_	_	4	det	_	_	O	_	O	_
4	competenze	_	_	_	_	6	obl	_	_	O	_	O	_
5	è	_	_	_	_	6	aux:pass	_	_	O	_	O	_
6	investita	_	_	_	_	0	root	_	_	O	_	O	_
7	l'	_	_	_	_	8	det	_	_	O	_	O	_
8	Autorità	_	_	_	_	6	nsubj:pass	_	_	O	_	O	_
9	?	_	_	_	_	6	punct	_	_	O	_	O	_
# sent_id = 15
# text = Partiamo da quella storica, legata all'energia.
1	Partiamo	_	_	_	_	0	root	_	_	O	_	O	_
2	da	_	_	_	_	3	case	_	_	O	_	O	_
3	quella	_	_	_	_	1	obl	_	_	O	_	O	_
4	storica	_	_	_	_	3	amod	_	_	O	_	O	_
5	,	_	_	_	_	3	punct	_	_	O	_	O	_
6	legata	_	_	_	_	3	acl	_	_	O	_	O	_
7-8	all'	_	_	_	_	_	_	_	_	_	_	_	_
7	a	_	_	_	_	9	case	_	_	O	_	O	_
8	l'	_	_	_	_	9	det	_	_	O	_	O	_
9	energia	_	_	_	_	6	obl	_	_	O	_	O	_
10	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 16
# text = È in atto nel mondo un processo di radicale trasformazione dei modi di produrre e consumare l'energia, all'insegna dell'efficienza energetica, delle fonti rinnovabili, di un modello di generazione distribuita che, sempre più spesso, vede coincidere negli stessi soggetti - imprese, famiglie, singoli cittadini - le funzioni di produzione e di consumo.
1	È	_	_	_	_	3	cop	_	_	O	_	O	_
2	in	_	_	_	_	3	case	_	_	O	_	O	_
3	atto	_	_	_	_	0	root	_	_	O	_	O	_
4-5	nel	_	_	_	_	_	_	_	_	_	_	_	_
4	in	_	_	_	_	6	case	_	_	O	_	O	_
5	il	_	_	_	_	6	det	_	_	O	_	O	_
6	mondo	_	_	_	_	3	obl	_	_	O	_	O	_
7	un	_	_	_	_	8	det	_	_	O	_	O	_
8	processo	_	_	_	_	3	nsubj	_	_	O	_	O	_
9	di	_	_	_	_	11	case	_	_	O	_	O	_
10	radicale	_	_	_	_	11	amod	_	_	O	_	O	_
11	trasformazione	_	_	_	_	8	nmod	_	_	O	_	O	_
12-13	dei	_	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	O	_	O	_
13	i	_	_	_	_	14	det	_	_	O	_	O	_
14	modi	_	_	_	_	11	nmod	_	_	O	_	O	_
15	di	_	_	_	_	16	mark	_	_	O	_	O	_
16	produrre	_	_	_	_	14	acl	_	_	O	_	O	_
17	e	_	_	_	_	18	cc	_	_	O	_	O	_
18	consumare	_	_	_	_	16	conj	_	_	O	_	O	_
19	l'	_	_	_	_	20	det	_	_	O	_	O	_
20	energia	_	_	_	_	18	obj	_	_	O	_	O	_
21	,	_	_	_	_	18	punct	_	_	O	_	O	_
22-23	all'	_	_	_	_	_	_	_	_	_	_	_	_
22	a	_	_	_	_	24	case	_	_	O	_	O	_
23	l'	_	_	_	_	24	det	_	_	O	_	O	_
24	insegna	_	_	_	_	18	obl	_	_	O	_	O	_
25-26	dell'	_	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	27	case	_	_	O	_	O	_
26	l'	_	_	_	_	27	det	_	_	O	_	O	_
27	efficienza	_	_	_	_	24	nmod	_	_	O	_	O	_
28	energetica	_	_	_	_	27	amod	_	_	O	_	O	_
29	,	_	_	_	_	32	punct	_	_	O	_	O	_
30-31	delle	_	_	_	_	_	_	_	_	_	_	_	_
30	di	_	_	_	_	32	case	_	_	O	_	O	_
31	le	_	_	_	_	32	det	_	_	O	_	O	_
32	fonti	_	_	_	_	27	conj	_	_	O	_	O	_
33	rinnovabili	_	_	_	_	32	amod	_	_	O	_	O	_
34	,	_	_	_	_	37	punct	_	_	O	_	O	_
35	di	_	_	_	_	37	case	_	_	O	_	O	_
36	un	_	_	_	_	37	det	_	_	O	_	O	_
37	modello	_	_	_	_	27	conj	_	_	O	_	O	_
38	di	_	_	_	_	39	case	_	_	O	_	O	_
39	generazione	_	_	_	_	37	nmod	_	_	O	_	O	_
40	distribuita	_	_	_	_	39	amod	_	_	O	_	O	_
41	che	_	_	_	_	47	nsubj	_	_	O	_	O	_
42	,	_	_	_	_	41	punct	_	_	O	_	O	_
43	sempre	_	_	_	_	45	advmod	_	_	O	_	O	_
44	più	_	_	_	_	45	advmod	_	_	O	_	O	_
45	spesso	_	_	_	_	47	advmod	_	_	O	_	O	_
46	,	_	_	_	_	45	punct	_	_	O	_	O	_
47	vede	_	_	_	_	37	acl:relcl	_	_	O	_	O	_
48	coincidere	_	_	_	_	47	xcomp	_	_	O	_	O	_
49-50	negli	_	_	_	_	_	_	_	_	_	_	_	_
49	in	_	_	_	_	52	case	_	_	O	_	O	_
50	gli	_	_	_	_	52	det	_	_	O	_	O	_
51	stessi	_	_	_	_	52	amod	_	_	O	_	O	_
52	soggetti	_	_	_	_	48	obl	_	_	O	_	O	_
53	-	_	_	_	_	54	punct	_	_	O	_	O	_
54	imprese	_	_	_	_	52	appos	_	_	O	_	O	_
55	,	_	_	_	_	56	punct	_	_	O	_	O	_
56	famiglie	_	_	_	_	54	conj	_	_	O	_	O	_
57	,	_	_	_	_	59	punct	_	_	O	_	O	_
58	singoli	_	_	_	_	59	amod	_	_	O	_	O	_
59	cittadini	_	_	_	_	54	conj	_	_	O	_	O	_
60	-	_	_	_	_	54	punct	_	_	O	_	O	_
61	le	_	_	_	_	62	det	_	_	O	_	O	_
62	funzioni	_	_	_	_	48	obj	_	_	O	_	O	_
63	di	_	_	_	_	64	case	_	_	O	_	O	_
64	produzione	_	_	_	_	62	nmod	_	_	O	_	O	_
65	e	_	_	_	_	67	cc	_	_	O	_	O	_
66	di	_	_	_	_	67	case	_	_	O	_	O	_
67	consumo	_	_	_	_	64	conj	_	_	O	_	O	_
68	.	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 17
# text = Questo grande cambiamento tecnologico, economico e sociale è dettato, in primo luogo, da ragioni ambientali, cioè dall'urgenza di fermare i cambiamenti climatici e combattere con più efficacia l'inquinamento atmosferico, superando la dipendenza dei sistemi energetici dai combustibili fossili che sono alla base sia dell'attuale climate change sia di buona parte dei fenomeni di inquinamento dell'aria.
1	Questo	_	_	_	_	3	det	_	_	O	_	O	_
2	grande	_	_	_	_	3	amod	_	_	O	_	O	_
3	cambiamento	_	_	_	_	10	nsubj:pass	_	_	O	_	O	_
4	tecnologico	_	_	_	_	3	amod	_	_	O	_	O	_
5	,	_	_	_	_	6	punct	_	_	O	_	O	_
6	economico	_	_	_	_	4	conj	_	_	O	_	O	_
7	e	_	_	_	_	8	cc	_	_	O	_	O	_
8	sociale	_	_	_	_	4	conj	_	_	O	_	O	_
9	è	_	_	_	_	10	aux:pass	_	_	O	_	O	_
10	dettato	_	_	_	_	0	root	_	_	O	_	O	_
11	,	_	_	_	_	10	punct	_	_	O	_	O	_
12	in	_	_	_	_	14	case	_	_	O	_	O	_
13	primo	_	_	_	_	14	amod	_	_	O	_	O	_
14	luogo	_	_	_	_	10	obl	_	_	O	_	O	_
15	,	_	_	_	_	10	punct	_	_	O	_	O	_
16	da	_	_	_	_	17	case	_	_	O	_	O	_
17	ragioni	_	_	_	_	10	obl:agent	_	_	O	_	O	_
18	ambientali	_	_	_	_	17	amod	_	_	O	_	O	_
19	,	_	_	_	_	23	punct	_	_	O	_	O	_
20	cioè	_	_	_	_	23	cc	_	_	O	_	O	_
21-22	dall'	_	_	_	_	_	_	_	_	_	_	_	_
21	da	_	_	_	_	23	case	_	_	O	_	O	_
22	l'	_	_	_	_	23	det	_	_	O	_	O	_
23	urgenza	_	_	_	_	17	conj	_	_	O	_	O	_
24	di	_	_	_	_	25	mark	_	_	O	_	O	_
25	fermare	_	_	_	_	23	acl	_	_	O	_	O	_
26	i	_	_	_	_	27	det	_	_	O	_	O	_
27	cambiamenti	_	_	_	_	25	obj	_	_	O	_	O	_
28	climatici	_	_	_	_	27	amod	_	_	O	_	O	_
29	e	_	_	_	_	30	cc	_	_	O	_	O	_
30	combattere	_	_	_	_	25	conj	_	_	O	_	O	_
31	con	_	_	_	_	33	case	_	_	O	_	O	_
32	più	_	_	_	_	33	amod	_	_	O	_	O	_
33	efficacia	_	_	_	_	30	obl	_	_	O	_	O	_
34	l'	_	_	_	_	35	det	_	_	O	_	O	_
35	inquinamento	_	_	_	_	30	obj	_	_	O	_	O	_
36	atmosferico	_	_	_	_	35	amod	_	_	O	_	O	_
37	,	_	_	_	_	30	punct	_	_	O	_	O	_
38	superando	_	_	_	_	30	advcl	_	_	O	_	O	_
39	la	_	_	_	_	40	det	_	_	O	_	O	_
40	dipendenza	_	_	_	_	38	obj	_	_	O	_	O	_
41-42	dei	_	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	O	_	O	_
42	i	_	_	_	_	43	det	_	_	O	_	O	_
43	sistemi	_	_	_	_	40	nmod	_	_	O	_	O	_
44	energetici	_	_	_	_	43	amod	_	_	O	_	O	_
45-46	dai	_	_	_	_	_	_	_	_	_	_	_	_
45	da	_	_	_	_	47	case	_	_	O	_	O	_
46	i	_	_	_	_	47	det	_	_	O	_	O	_
47	combustibili	_	_	_	_	40	nmod	_	_	O	_	O	_
48	fossili	_	_	_	_	47	amod	_	_	O	_	O	_
49	che	_	_	_	_	50	nsubj	_	_	O	_	O	_
50	sono	_	_	_	_	40	acl:relcl	_	_	O	_	O	_
51-52	alla	_	_	_	_	_	_	_	_	_	_	_	_
51	a	_	_	_	_	53	case	_	_	O	_	O	_
52	la	_	_	_	_	53	det	_	_	O	_	O	_
53	base	_	_	_	_	50	obl	_	_	O	_	O	_
54	sia	_	_	_	_	58	cc	_	_	O	_	O	_
55-56	dell'	_	_	_	_	_	_	_	_	_	_	_	_
55	di	_	_	_	_	58	case	_	_	O	_	O	_
56	l'	_	_	_	_	58	det	_	_	O	_	O	_
57	attuale	_	_	_	_	58	amod	_	_	O	_	O	_
58	climate	_	_	_	_	53	nmod	_	_	O	_	O	_
59	change	_	_	_	_	58	compound	_	_	O	_	O	_
60	sia	_	_	_	_	63	cc	_	_	O	_	O	_
61	di	_	_	_	_	63	case	_	_	O	_	O	_
62	buona	_	_	_	_	63	amod	_	_	O	_	O	_
63	parte	_	_	_	_	58	conj	_	_	O	_	O	_
64-65	dei	_	_	_	_	_	_	_	_	_	_	_	_
64	di	_	_	_	_	66	case	_	_	O	_	O	_
65	i	_	_	_	_	66	det	_	_	O	_	O	_
66	fenomeni	_	_	_	_	63	nmod	_	_	O	_	O	_
67	di	_	_	_	_	68	case	_	_	O	_	O	_
68	inquinamento	_	_	_	_	66	nmod	_	_	O	_	O	_
69-70	dell'	_	_	_	_	_	_	_	_	_	_	_	_
69	di	_	_	_	_	71	case	_	_	O	_	O	_
70	l'	_	_	_	_	71	det	_	_	O	_	O	_
71	aria	_	_	_	_	68	nmod	_	_	O	_	O	_
72	.	_	_	_	_	10	punct	_	_	O	_	O	_
# sent_id = 18
# text = È giunta, quindi, l'ora che la produzione distribuita di energia e, soprattutto, l'autoproduzione energetica vengano favorite e messe al centro di una nuova strategia del Paese.
1	È	_	_	_	_	2	aux	_	_	O	_	O	_
2	giunta	_	_	_	_	0	root	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	quindi	_	_	_	_	2	advmod	_	_	O	_	O	_
5	,	_	_	_	_	2	punct	_	_	O	_	O	_
6	l'	_	_	_	_	7	det	_	_	O	_	O	_
7	ora	_	_	_	_	2	nsubj	_	_	O	_	O	_
8	che	_	_	_	_	22	mark	_	_	O	_	O	_
9	la	_	_	_	_	10	det	_	_	O	_	O	_
10	produzione	_	_	_	_	22	nsubj:pass	_	_	O	_	O	_
11	distribuita	_	_	_	_	10	amod	_	_	O	_	O	_
12	di	_	_	_	_	13	case	_	_	O	_	O	_
13	energia	_	_	_	_	10	nmod	_	_	O	_	O	_
14	e	_	_	_	_	19	cc	_	_	O	_	O	_
15	,	_	_	_	_	16	punct	_	_	O	_	O	_
16	soprattutto	_	_	_	_	19	advmod	_	_	O	_	O	_
17	,	_	_	_	_	16	punct	_	_	O	_	O	_
18	l'	_	_	_	_	19	det	_	_	O	_	O	_
19	autoproduzione	_	_	_	_	10	conj	_	_	O	_	O	_
20	energetica	_	_	_	_	19	amod	_	_	O	_	O	_
21	vengano	_	_	_	_	22	aux:pass	_	_	O	_	O	_
22	favorite	_	_	_	_	7	advcl	_	_	O	_	O	_
23	e	_	_	_	_	24	cc	_	_	O	_	O	_
24	messe	_	_	_	_	22	conj	_	_	O	_	O	_
25-26	al	_	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	27	case	_	_	O	_	O	_
26	il	_	_	_	_	27	det	_	_	O	_	O	_
27	centro	_	_	_	_	24	obl	_	_	O	_	O	_
28	di	_	_	_	_	31	case	_	_	O	_	O	_
29	una	_	_	_	_	31	det	_	_	O	_	O	_
30	nuova	_	_	_	_	31	amod	_	_	O	_	O	_
31	strategia	_	_	_	_	27	nmod	_	_	O	_	O	_
32-33	del	_	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	34	case	_	_	O	_	O	_
33	il	_	_	_	_	34	det	_	_	O	_	O	_
34	Paese	_	_	_	_	31	nmod	_	_	O	_	O	_
35	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 19
# text = L'Autorità è poi competente, seppur da minor tempo, anche in materia di rifiuti.
1	L'	_	_	_	_	2	det	_	_	O	_	O	_
2	Autorità	_	_	_	_	5	nsubj	_	_	O	_	O	_
3	è	_	_	_	_	5	cop	_	_	O	_	O	_
4	poi	_	_	_	_	5	advmod	_	_	O	_	O	_
5	competente	_	_	_	_	0	root	_	_	O	_	O	_
6	,	_	_	_	_	5	punct	_	_	O	_	O	_
7	seppur	_	_	_	_	10	advmod	_	_	O	_	O	_
8	da	_	_	_	_	10	case	_	_	O	_	O	_
9	minor	_	_	_	_	10	amod	_	_	O	_	O	_
10	tempo	_	_	_	_	5	obl	_	_	O	_	O	_
11	,	_	_	_	_	5	punct	_	_	O	_	O	_
12	anche	_	_	_	_	14	advmod	_	_	O	_	O	_
13	in	_	_	_	_	14	case	_	_	O	_	O	_
14	materia	_	_	_	_	5	obl	_	_	O	_	O	_
15	di	_	_	_	_	16	case	_	_	O	_	O	_
16	rifiuti	_	_	_	_	14	nmod	_	_	O	_	O	_
17	.	_	_	_	_	5	punct	_	_	O	_	O	_
# sent_id = 20
# text = La recente approvazione da parte del Parlamento europeo del pacchetto sull'economia circolare, oltre a essere un importante passo avanti rispetto all'attuale quadro normativo, accelera una transizione già in corso e necessaria.
1	La	_	_	_	_	3	det	_	_	O	_	O	_
2	recente	_	_	_	_	3	amod	_	_	O	_	O	_
3	approvazione	_	_	_	_	32	nsubj	_	_	O	_	O	_
4	da	_	_	_	_	5	case	_	_	O	_	O	_
5	parte	_	_	_	_	3	nmod	_	_	O	_	O	_
6-7	del	_	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	O	_	O	_
7	il	_	_	_	_	8	det	_	_	O	_	O	_
8	Parlamento	_	_	_	_	5	nmod	_	_	O	_	O	_
9	europeo	_	_	_	_	8	amod	_	_	O	_	O	_
10-11	del	_	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	O	_	O	_
11	il	_	_	_	_	12	det	_	_	O	_	O	_
12	pacchetto	_	_	_	_	3	nmod	_	_	O	_	O	_
13-14	sull'	_	_	_	_	_	_	_	_	_	_	_	_
13	su	_	_	_	_	15	case	_	_	O	_	O	_
14	l'	_	_	_	_	15	det	_	_	O	_	O	_
15	economia	_	_	_	_	12	nmod	_	_	O	_	O	_
16	circolare	_	_	_	_	15	amod	_	_	O	_	O	_
17	,	_	_	_	_	3	punct	_	_	O	_	O	_
18	oltre	_	_	_	_	23	mark	_	_	O	_	O	_
19	a	_	_	_	_	18	fixed	_	_	O	_	O	_
20	essere	_	_	_	_	23	cop	_	_	O	_	O	_
21	un	_	_	_	_	23	det	_	_	O	_	O	_
22	importante	_	_	_	_	23	amod	_	_	O	_	O	_
23	passo	_	_	_	_	32	advcl	_	_	O	_	O	_
24	avanti	_	_	_	_	23	amod	_	_	O	_	O	_
25	rispetto	_	_	_	_	29	case	_	_	O	_	O	_
