ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
21-22	del	_	_	_	_	_	_	_	_	_	_	_	_
21	di	_	_	_	_	23	case	_	_	O	_	O	_
22	il	_	_	_	_	23	det	_	_	O	_	O	_
23	Ministero	_	_	_	_	19	nmod	_	_	O	_	O	_
24-25	dell'	_	_	_	_	_	_	_	_	_	_	_	_
24	di	_	_	_	_	26	case	_	_	O	_	O	_
25	l'	_	_	_	_	26	det	_	_	O	_	O	_
26	Interno	_	_	_	_	23	nmod	_	_	O	_	O	_
27	(	_	_	_	_	28	punct	_	_	O	_	O	_
28	AG18	_	_	_	_	1	nummod	_	_	O	_	O	_
29	)	_	_	_	_	28	punct	_	_	O	_	O	_
30	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 14
# text = schema di decreto legislativo correttivo in materia di impresa sociale (AG19).
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	correttivo	_	_	_	_	3	amod	_	_	O	_	O	_
6	in	_	_	_	_	7	case	_	_	O	_	O	_
7	materia	_	_	_	_	3	nmod	_	_	O	_	O	_
8	di	_	_	_	_	9	case	_	_	O	_	O	_
9	impresa	_	_	_	_	7	nmod	_	_	O	_	O	_
10	sociale	_	_	_	_	9	amod	_	_	O	_	O	_
11	(	_	_	_	_	12	punct	_	_	O	_	O	_
12	AG19	_	_	_	_	1	nummod	_	_	O	_	O	_
13	)	_	_	_	_	12	punct	_	_	O	_	O	_
14	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 15
# text = Nell'odierna Conferenza dei presidenti di gruppo si è altresì convenuto di assegnare alla Commissione speciale, ove presentato, il decreto-legge di cui il Governo ha preannunciato l'adozione.
1-2	Nell'	_	_	_	_	_	_	_	_	_	_	_	_
1	In	_	_	_	_	4	case	_	_	O	_	O	_
2	l'	_	_	_	_	4	det	_	_	O	_	O	_
3	odierna	_	_	_	_	4	amod	_	_	O	_	O	_
4	Conferenza	_	_	_	_	13	obl	_	_	O	_	O	_
5-6	dei	_	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	O	_	O	_
6	i	_	_	_	_	7	det	_	_	O	_	O	_
7	presidenti	_	_	_	_	4	nmod	_	_	O	_	O	_
8	di	_	_	_	_	9	case	_	_	O	_	O	_
9	gruppo	_	_	_	_	7	nmod	_	_	O	_	O	_
10	si	_	_	_	_	13	expl:impers	_	_	O	_	O	_
11	è	_	_	_	_	13	aux	_	_	O	_	O	_
12	altresì	_	_	_	_	13	advmod	_	_	O	_	O	_
13	convenuto	_	_	_	_	0	root	_	_	O	_	O	_
14	di	_	_	_	_	15	mark	_	_	O	_	O	_
15	assegnare	_	_	_	_	13	xcomp	_	_	O	_	O	_
16-17	alla	_	_	_	_	_	_	_	_	_	_	_	_
16	a	_	_	_	_	18	case	_	_	O	_	O	_
17	la	_	_	_	_	18	det	_	_	O	_	O	_
18	Commissione	_	_	_	_	15	obl	_	_	O	_	O	_
19	speciale	_	_	_	_	18	amod	_	_	O	_	O	_
20	,	_	_	_	_	15	punct	_	_	O	_	O	_
21	ove	_	_	_	_	22	mark	_	_	O	_	O	_
22	presentato	_	_	_	_	15	advcl	_	_	O	_	O	_
23	,	_	_	_	_	15	punct	_	_	O	_	O	_
24	il	_	_	_	_	25	det	_	_	O	_	O	_
25	decreto	_	_	_	_	15	obj	_	_	O	_	O	_
26	-	_	_	_	_	25	punct	_	_	O	_	O	_
27	legge	_	_	_	_	25	compound	_	_	O	_	O	_
28	di	_	_	_	_	29	case	_	_	O	_	O	_
29	cui	_	_	_	_	33	obl	_	_	O	_	O	_
30	il	_	_	_	_	31	det	_	_	O	_	O	_
31	Governo	_	_	_	_	33	nsubj	_	_	O	_	O	_
32	ha	_	_	_	_	33	aux	_	_	O	_	O	_
33	preannunciato	_	_	_	_	25	acl:relcl	_	_	O	_	O	_
34	l'	_	_	_	_	35	det	_	_	O	_	O	_
35	adozione	_	_	_	_	33	obj	_	_	O	_	O	_
36	.	_	_	_	_	13	punct	_	_	O	_	O	_
# sent_id = 16
# text = La Commissione, composta da quaranta deputati, che saranno designati dai gruppi parlamentari in proporzione alla loro consistenza numerica, avrà competenza - per gli atti così assegnati - con riferimento a tutti i profili di merito, ivi compresi quelli relativi alle conseguenze di carattere finanziario, e cesserà dalle sue funzioni una volta completato l'iter dei medesimi.
1	La	_	_	_	_	2	det	_	_	O	_	O	_
2	Commissione	_	_	_	_	24	nsubj	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	composta	_	_	_	_	2	acl	_	_	O	_	O	_
5	da	_	_	_	_	7	case	_	_	O	_	O	_
6	quaranta	_	_	_	_	7	nummod	_	_	O	_	O	_
7	deputati	_	_	_	_	4	obl:agent	_	_	O	_	O	_
8	,	_	_	_	_	7	punct	_	_	O	_	O	_
9	che	_	_	_	_	11	nsubj:pass	_	_	O	_	O	_
10	saranno	_	_	_	_	11	aux:pass	_	_	O	_	O	_
11	designati	_	_	_	_	7	acl:relcl	_	_	O	_	O	_
12-13	dai	_	_	_	_	_	_	_	_	_	_	_	_
12	da	_	_	_	_	14	case	_	_	O	_	O	_
13	i	_	_	_	_	14	det	_	_	O	_	O	_
14	gruppi	_	_	_	_	11	obl:agent	_	_	O	_	O	_
15	parlamentari	_	_	_	_	14	amod	_	_	O	_	O	_
16	in	_	_	_	_	17	case	_	_	O	_	O	_
17	proporzione	_	_	_	_	11	obl	_	_	O	_	O	_
18-19	alla	_	_	_	_	_	_	_	_	_	_	_	_
18	a	_	_	_	_	21	case	_	_	O	_	O	_
19	la	_	_	_	_	21	det	_	_	O	_	O	_
20	loro	_	_	_	_	21	det:poss	_	_	O	_	O	_
21	consistenza	_	_	_	_	17	nmod	_	_	O	_	O	_
22	numerica	_	_	_	_	21	amod	_	_	O	_	O	_
23	,	_	_	_	_	2	punct	_	_	O	_	O	_
24	avrà	_	_	_	_	0	root	_	_	O	_	O	_
25	competenza	_	_	_	_	24	obj	_	_	O	_	O	_
26	-	_	_	_	_	29	punct	_	_	O	_	O	_
27	per	_	_	_	_	29	case	_	_	O	_	O	_
28	gli	_	_	_	_	29	det	_	_	O	_	O	_
29	atti	_	_	_	_	24	obl	_	_	O	_	O	_
30	così	_	_	_	_	31	advmod	_	_	O	_	O	_
31	assegnati	_	_	_	_	29	acl	_	_	O	_	O	_
32	-	_	_	_	_	31	punct	_	_	O	_	O	_
33	con	_	_	_	_	34	case	_	_	O	_	O	_
34	riferimento	_	_	_	_	24	obl	_	_	O	_	O	_
35	a	_	_	_	_	38	case	_	_	O	_	O	_
36	tutti	_	_	_	_	38	det:predet	_	_	O	_	O	_
37	i	_	_	_	_	38	det	_	_	O	_	O	_
38	profili	_	_	_	_	34	nmod	_	_	O	_	O	_
39	di	_	_	_	_	40	case	_	_	O	_	O	_
40	merito	_	_	_	_	38	nmod	_	_	O	_	O	_
41	,	_	_	_	_	38	punct	_	_	O	_	O	_
42	ivi	_	_	_	_	43	advmod	_	_	O	_	O	_
43	compresi	_	_	_	_	38	acl	_	_	O	_	O	_
44	quelli	_	_	_	_	43	nsubj:pass	_	_	O	_	O	_
45	relativi	_	_	_	_	44	amod	_	_	O	_	O	_
46-47	alle	_	_	_	_	_	_	_	_	_	_	_	_
46	a	_	_	_	_	48	case	_	_	O	_	O	_
47	le	_	_	_	_	48	det	_	_	O	_	O	_
48	conseguenze	_	_	_	_	45	obl	_	_	O	_	O	_
49	di	_	_	_	_	50	case	_	_	O	_	O	_
50	carattere	_	_	_	_	48	nmod	_	_	O	_	O	_
51	finanziario	_	_	_	_	50	amod	_	_	O	_	O	_
52	,	_	_	_	_	54	punct	_	_	O	_	O	_
53	e	_	_	_	_	54	cc	_	_	O	_	O	_
54	cesserà	_	_	_	_	24	conj	_	_	O	_	O	_
55-56	dalle	_	_	_	_	_	_	_	_	_	_	_	_
55	da	_	_	_	_	58	case	_	_	O	_	O	_
56	le	_	_	_	_	58	det	_	_	O	_	O	_
57	sue	_	_	_	_	58	det:poss	_	_	O	_	O	_
58	funzioni	_	_	_	_	54	obl	_	_	O	_	O	_
59	una	_	_	_	_	60	det	_	_	O	_	O	_
60	volta	_	_	_	_	54	obl	_	_	O	_	O	_
61	completato	_	_	_	_	54	advcl	_	_	O	_	O	_
62	l'	_	_	_	_	63	det	_	_	O	_	O	_
63	iter	_	_	_	_	61	obj	_	_	O	_	O	_
64-65	dei	_	_	_	_	_	_	_	_	_	_	_	_
64	di	_	_	_	_	66	case	_	_	O	_	O	_
65	i	_	_	_	_	66	det	_	_	O	_	O	_
66	medesimi	_	_	_	_	63	nmod	_	_	O	_	O	_
67	.	_	_	_	_	24	punct	_	_	O	_	O	_
# sent_id = 17
# text = Se non vi sono obiezioni, la proposta di istituzione della Commissione speciale e dell'attribuzione alla sua competenza dei predetti atti del Governo si intende accolta.
1	Se	_	_	_	_	4	mark	_	_	O	_	O	_
2	non	_	_	_	_	4	advmod	_	_	BN	_	O	_
3	vi	_	_	_	_	4	expl	_	_	O	2	O	_
4	sono	_	_	_	_	31	advcl	_	_	O	2	O	_
5	obiezioni	_	_	_	_	4	nsubj	_	_	O	2	O	_
6	,	_	_	_	_	4	punct	_	_	O	_	O	_
7	la	_	_	_	_	8	det	_	_	O	_	O	_
8	proposta	_	_	_	_	31	nsubj:pass	_	_	O	_	O	_
9	di	_	_	_	_	10	case	_	_	O	_	O	_
10	istituzione	_	_	_	_	8	nmod	_	_	O	_	O	_
11-12	della	_	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	Commissione	_	_	_	_	10	nmod	_	_	O	_	O	_
14	speciale	_	_	_	_	13	amod	_	_	O	_	O	_
15	e	_	_	_	_	18	cc	_	_	O	_	O	_
16-17	dell'	_	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	O	_	O	_
17	l'	_	_	_	_	18	det	_	_	O	_	O	_
18	attribuzione	_	_	_	_	10	conj	_	_	O	_	O	_
19-20	alla	_	_	_	_	_	_	_	_	_	_	_	_
19	a	_	_	_	_	22	case	_	_	O	_	O	_
20	la	_	_	_	_	22	det	_	_	O	_	O	_
21	sua	_	_	_	_	22	det:poss	_	_	O	_	O	_
22	competenza	_	_	_	_	18	nmod	_	_	O	_	O	_
23-24	dei	_	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	26	case	_	_	O	_	O	_
24	i	_	_	_	_	26	det	_	_	O	_	O	_
25	predetti	_	_	_	_	26	amod	_	_	O	_	O	_
26	atti	_	_	_	_	18	nmod	_	_	O	_	O	_
27-28	del	_	_	_	_	_	_	_	_	_	_	_	_
27	di	_	_	_	_	29	case	_	_	O	_	O	_
28	il	_	_	_	_	29	det	_	_	O	_	O	_
29	Governo	_	_	_	_	26	nmod	_	_	O	_	O	_
30	si	_	_	_	_	31	expl:pass	_	_	O	_	O	_
31	intende	_	_	_	_	0	root	_	_	O	_	O	_
32	accolta	_	_	_	_	31	xcomp	_	_	O	_	O	_
33	.	_	_	_	_	31	punct	_	_	O	_	O	_
# sent_id = 18
# text = (Così rimane stabilito).
1	(	_	_	_	_	3	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
2	Così	_	_	_	_	3	advmod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
3	rimane	_	_	_	_	0	root	_	_	DESCR.	DESCR.	DESCR.	DESCR.
4	stabilito	_	_	_	_	3	xcomp	_	_	DESCR.	DESCR.	DESCR.	DESCR.
5	)	_	_	_	_	3	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
6	.	_	_	_	_	3	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
# sent_id = 19
# text = A seguito dell'istituzione della Commissione speciale, i quaranta componenti - secondo le intese già intercorse nella Conferenza dei presidenti di gruppo di oggi - sono così ripartiti tra i gruppi:
1	A	_	_	_	_	2	case	_	_	O	_	O	_
2	seguito	_	_	_	_	33	obl	_	_	O	_	O	_
3-4	dell'	_	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	O	_	O	_
4	l'	_	_	_	_	5	det	_	_	O	_	O	_
5	istituzione	_	_	_	_	2	nmod	_	_	O	_	O	_
6-7	della	_	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	O	_	O	_
7	la	_	_	_	_	8	det	_	_	O	_	O	_
8	Commissione	_	_	_	_	5	nmod	_	_	O	_	O	_
9	speciale	_	_	_	_	8	amod	_	_	O	_	O	_
10	,	_	_	_	_	2	punct	_	_	O	_	O	_
11	i	_	_	_	_	13	det	_	_	O	_	O	_
12	quaranta	_	_	_	_	13	nummod	_	_	O	_	O	_
13	componenti	_	_	_	_	33	nsubj:pass	_	_	O	_	O	_
14	-	_	_	_	_	17	punct	_	_	O	_	O	_
15	secondo	_	_	_	_	17	case	_	_	O	_	O	_
16	le	_	_	_	_	17	det	_	_	O	_	O	_
17	intese	_	_	_	_	33	obl	_	_	O	_	O	_
18	già	_	_	_	_	19	advmod	_	_	O	_	O	_
19	intercorse	_	_	_	_	17	acl	_	_	O	_	O	_
20-21	nella	_	_	_	_	_	_	_	_	_	_	_	_
20	in	_	_	_	_	22	case	_	_	O	_	O	_
21	la	_	_	_	_	22	det	_	_	O	_	O	_
22	Conferenza	_	_	_	_	19	obl	_	_	O	_	O	_
23-24	dei	_	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	O	_	O	_
24	i	_	_	_	_	25	det	_	_	O	_	O	_
25	presidenti	_	_	_	_	22	nmod	_	_	O	_	O	_
26	di	_	_	_	_	27	case	_	_	O	_	O	_
27	gruppo	_	_	_	_	25	nmod	_	_	O	_	O	_
28	di	_	_	_	_	29	case	_	_	O	_	O	_
29	oggi	_	_	_	_	25	advmod	_	_	O	_	O	_
30	-	_	_	_	_	17	punct	_	_	O	_	O	_
31	sono	_	_	_	_	33	aux:pass	_	_	O	_	O	_
32	così	_	_	_	_	33	advmod	_	_	O	_	O	_
33	ripartiti	_	_	_	_	0	root	_	_	O	_	O	_
34	tra	_	_	_	_	36	case	_	_	O	_	O	_
35	i	_	_	_	_	36	det	_	_	O	_	O	_
36	gruppi	_	_	_	_	33	obl	_	_	O	_	O	_
37	:	_	_	_	_	33	punct	_	_	O	_	O	_
# sent_id = 20
# text = MoVimento 5 Stelle:
1	MoVimento	_	_	_	_	0	root	_	_	O	_	O	_
2	5	_	_	_	_	1	nummod	_	_	O	_	O	_
3	Stelle	_	_	_	_	1	flat:name	_	_	O	_	O	_
4	:	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 21
# text = 14; Lega-Salvini Premier:
1	14	_	_	_	_	3	nummod	_	_	O	_	O	_
2	;	_	_	_	_	1	punct	_	_	O	_	O	_
3	Lega-Salvini	_	_	_	_	0	root	_	_	O	_	O	_
4	Premier	_	_	_	_	3	flat:name	_	_	O	_	O	_
5	:	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 22
# text = 8; Partito Democratico:
1	8	_	_	_	_	3	nummod	_	_	O	_	O	_
2	;	_	_	_	_	1	punct	_	_	O	_	O	_
3	Partito	_	_	_	_	0	root	_	_	O	_	O	_
4	Democratico	_	_	_	_	3	flat:name	_	_	O	_	O	_
5	:	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 23
# text = 7; Forza Italia-Berlusconi Presidente:
1	7	_	_	_	_	3	nummod	_	_	O	_	O	_
2	;	_	_	_	_	1	punct	_	_	O	_	O	_
3	Forza	_	_	_	_	0	root	_	_	O	_	O	_
4	Italia	_	_	_	_	3	flat:name	_	_	O	_	O	_
5	-	_	_	_	_	3	punct	_	_	O	_	O	_
6	Berlusconi	_	_	_	_	3	flat:name	_	_	O	_	O	_
7	Presidente	_	_	_	_	3	flat:name	_	_	O	_	O	_
8	:	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 24
# text = 7; Fratelli d'Italia:
1	7	_	_	_	_	3	nummod	_	_	O	_	O	_
2	;	_	_	_	_	1	punct	_	_	O	_	O	_
3	Fratelli	_	_	_	_	0	root	_	_	O	_	O	_
4	d'	_	_	_	_	5	case	_	_	O	_	O	_
5	Italia	_	_	_	_	3	nmod	_	_	O	_	O	_
6	:	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 25
# text = 2;
1	2	_	_	_	_	0	root	_	_	O	_	O	_
2	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 26
# text = Misto:
1	Misto	_	_	_	_	0	root	_	_	O	_	O	_
2	:	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 27
# text = 1; Liberi e Uguali:
1	1	_	_	_	_	3	nummod	_	_	O	_	O	_
2	;	_	_	_	_	1	punct	_	_	O	_	O	_
3	Liberi	_	_	_	_	0	root	_	_	O	_	O	_
4	e	_	_	_	_	5	cc	_	_	O	_	O	_
5	Uguali	_	_	_	_	3	conj	_	_	O	_	O	_
6	:	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 28
# text = 1.
1	1	_	_	_	_	0	root	_	_	O	_	O	_
2	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 29
# text = Come preannunciato nell'odierna riunione della Conferenza dei presidenti di gruppo, le designazioni dei componenti dovranno pervenire entro le ore 16 di domani, mercoledì 11 aprile.
1	Come	_	_	_	_	2	mark	_	_	O	_	O	_
2	preannunciato	_	_	_	_	22	advcl	_	_	O	_	O	_
3-4	nell'	_	_	_	_	_	_	_	_	_	_	_	_
3	in	_	_	_	_	6	case	_	_	O	_	O	_
4	l'	_	_	_	_	6	det	_	_	O	_	O	_
5	odierna	_	_	_	_	6	amod	_	_	O	_	O	_
6	riunione	_	_	_	_	2	obl	_	_	O	_	O	_
7-8	della	_	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	la	_	_	_	_	9	det	_	_	O	_	O	_
9	Conferenza	_	_	_	_	6	nmod	_	_	O	_	O	_
10-11	dei	_	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	O	_	O	_
11	i	_	_	_	_	12	det	_	_	O	_	O	_
12	presidenti	_	_	_	_	9	nmod	_	_	O	_	O	_
13	di	_	_	_	_	14	case	_	_	O	_	O	_
14	gruppo	_	_	_	_	12	nmod	_	_	O	_	O	_
15	,	_	_	_	_	2	punct	_	_	O	_	O	_
16	le	_	_	_	_	17	det	_	_	O	_	O	_
17	designazioni	_	_	_	_	22	nsubj	_	_	O	_	O	_
18-19	dei	_	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	O	_	O	_
19	i	_	_	_	_	20	det	_	_	O	_	O	_
20	componenti	_	_	_	_	17	nmod	_	_	O	_	O	_
21	dovranno	_	_	_	_	22	aux	_	_	O	_	O	_
22	pervenire	_	_	_	_	0	root	_	_	O	_	O	_
23	entro	_	_	_	_	25	case	_	_	O	_	O	_
24	le	_	_	_	_	25	det	_	_	O	_	O	_
25	ore	_	_	_	_	22	obl	_	_	O	_	O	_
26	16	_	_	_	_	25	nummod	_	_	O	_	O	_
27	di	_	_	_	_	28	case	_	_	O	_	O	_
28	domani	_	_	_	_	25	advmod	_	_	O	_	O	_
29	,	_	_	_	_	25	punct	_	_	O	_	O	_
30	mercoledì	_	_	_	_	28	obl	_	_	O	_	O	_
31	11	_	_	_	_	30	nmod	_	_	O	_	O	_
32	aprile	_	_	_	_	31	flat	_	_	O	_	O	_
33	.	_	_	_	_	22	punct	_	_	O	_	O	_
# sent_id = 30
# text = La Commissione sarà convocata per la propria costituzione alle ore 11 di giovedì 12 aprile presso l'aula della Commissione bilancio (al quarto piano di palazzo Montecitorio).
1	La	_	_	_	_	2	det	_	_	O	_	O	_
2	Commissione	_	_	_	_	4	nsubj:pass	_	_	O	_	O	_
3	sarà	_	_	_	_	4	aux:pass	_	_	O	_	O	_
4	convocata	_	_	_	_	0	root	_	_	O	_	O	_
5	per	_	_	_	_	8	case	_	_	O	_	O	_
6	la	_	_	_	_	8	det	_	_	O	_	O	_
7	propria	_	_	_	_	8	det:poss	_	_	O	_	O	_
8	costituzione	_	_	_	_	4	obl	_	_	O	_	O	_
9-10	alle	_	_	_	_	_	_	_	_	_	_	_	_
9	a	_	_	_	_	11	case	_	_	O	_	O	_
10	le	_	_	_	_	11	det	_	_	O	_	O	_
11	ore	_	_	_	_	4	obl	_	_	O	_	O	_
12	11	_	_	_	_	11	nummod	_	_	O	_	O	_
13	di	_	_	_	_	14	case	_	_	O	_	O	_
14	giovedì	_	_	_	_	11	nmod	_	_	O	_	O	_
15	12	_	_	_	_	14	nmod	_	_	O	_	O	_
16	aprile	_	_	_	_	15	flat	_	_	O	_	O	_
17	presso	_	_	_	_	19	case	_	_	O	_	O	_
18	l'	_	_	_	_	19	det	_	_	O	_	O	_
19	aula	_	_	_	_	4	obl	_	_	O	_	O	_
20-21	della	_	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	O	_	O	_
21	la	_	_	_	_	22	det	_	_	O	_	O	_
22	Commissione	_	_	_	_	19	nmod	_	_	O	_	O	_
23	bilancio	_	_	_	_	22	compound	_	_	O	_	O	_
24	(	_	_	_	_	28	punct	_	_	O	_	O	_
25-26	al	_	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	28	case	_	_	O	_	O	_
26	il	_	_	_	_	28	det	_	_	O	_	O	_
27	quarto	_	_	_	_	28	amod	_	_	O	_	O	_
28	piano	_	_	_	_	22	nmod	_	_	O	_	O	_
29	di	_	_	_	_	30	case	_	_	O	_	O	_
30	palazzo	_	_	_	_	28	nmod	_	_	O	_	O	_
31	Montecitorio	_	_	_	_	30	nmod	_	_	O	_	O	_
32	)	_	_	_	_	28	punct	_	_	O	_	O	_
33	.	_	_	_	_	4	punct	_	_	O	_	O	_
# Titolo per i prossimi 13 interventi: Per un richiamo al Regolamento (ore 15,14). (ore 15,14)
# INTERVENTO NUMERO 7
# id="tit00050.int00010" cognomeNome="BALDELLI Simone" partito="(FI)"
# sent_id = 1
# text = Chiedo di parlare.
1	Chiedo	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	mark	_	_	O	_	O	_
3	parlare	_	_	_	_	1	xcomp	_	_	O	_	O	_
4	.	_	_	_	_	1	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 8
# id="tit00050.int00020" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Ne ha facoltà.
1	Ne	_	_	_	_	2	iobj	_	_	O	_	O	_
2	ha	_	_	_	_	0	root	_	_	O	_	O	_
3	facoltà	_	_	_	_	2	obj	_	_	O	_	O	_
4	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 2
# text = Su cosa?
1	Su	_	_	_	_	2	case	_	_	O	_	O	_
2	cosa	_	_	_	_	0	root	_	_	O	_	O	_
3	?	_	_	_	_	2	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 9
# id="tit00050.int00030" cognomeNome="BALDELLI Simone" partito="(FI)"
# sent_id = 1
# text = Presidente, per un richiamo al Regolamento, ai sensi dell'articolo 14.
1	Presidente	_	_	_	_	5	vocative	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	per	_	_	_	_	5	case	_	_	O	_	O	_
4	un	_	_	_	_	5	det	_	_	O	_	O	_
5	richiamo	_	_	_	_	0	root	_	_	O	_	O	_
6-7	al	_	_	_	_	_	_	_	_	_	_	_	_
6	a	_	_	_	_	8	case	_	_	O	_	O	_
7	il	_	_	_	_	8	det	_	_	O	_	O	_
8	Regolamento	_	_	_	_	5	nmod	_	_	O	_	O	_
9	,	_	_	_	_	5	punct	_	_	O	_	O	_
10-11	ai	_	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	O	_	O	_
11	i	_	_	_	_	12	det	_	_	O	_	O	_
12	sensi	_	_	_	_	5	nmod	_	_	O	_	O	_
13-14	dell'	_	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	l'	_	_	_	_	15	det	_	_	O	_	O	_
15	articolo	_	_	_	_	12	nmod	_	_	O	_	O	_
16	14	_	_	_	_	15	nummod	_	_	O	_	O	_
17	.	_	_	_	_	5	punct	_	_	O	_	O	_
# sent_id = 2
# text = Come Presidente, lei ha giustamente dato notizia all'Assemblea…
1	Come	_	_	_	_	2	case	_	_	O	_	O	_
2	Presidente	_	_	_	_	7	obl	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	lei	_	_	_	_	7	nsubj	_	_	O	_	O	_
5	ha	_	_	_	_	7	aux	_	_	O	_	O	_
6	giustamente	_	_	_	_	7	advmod	_	_	O	_	O	_
7	dato	_	_	_	_	0	root	_	_	O	_	O	_
8	notizia	_	_	_	_	7	obj	_	_	O	_	O	_
9-10	all'	_	_	_	_	_	_	_	_	_	_	_	_
9	a	_	_	_	_	11	case	_	_	O	_	O	_
10	l'	_	_	_	_	11	det	_	_	O	_	O	_
11	Assemblea…	_	_	_	_	7	obl	_	_	O	_	O	_
# INTERVENTO NUMERO 10
# id="tit00050.int00040" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Quindi, interviene sulle comunicazioni del Presidente?
1	Quindi	_	_	_	_	3	advmod	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	interviene	_	_	_	_	0	root	_	_	O	_	O	_
4-5	sulle	_	_	_	_	_	_	_	_	_	_	_	_
4	su	_	_	_	_	6	case	_	_	O	_	O	_
5	le	_	_	_	_	6	det	_	_	O	_	O	_
6	comunicazioni	_	_	_	_	3	obl	_	_	O	_	O	_
7-8	del	_	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	il	_	_	_	_	9	det	_	_	O	_	O	_
9	Presidente	_	_	_	_	6	nmod	_	_	O	_	O	_
10	?	_	_	_	_	3	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 11
# id="tit00050.int00050" cognomeNome="BALDELLI Simone" partito="(FI)"
# sent_id = 1
# text = Per un richiamo al Regolamento, Presidente, ai sensi dell'articolo 14, primo e secondo comma.
1	Per	_	_	_	_	3	case	_	_	O	_	O	_
2	un	_	_	_	_	3	det	_	_	O	_	O	_
3	richiamo	_	_	_	_	0	root	_	_	O	_	O	_
4-5	al	_	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	6	case	_	_	O	_	O	_
5	il	_	_	_	_	6	det	_	_	O	_	O	_
6	Regolamento	_	_	_	_	3	nmod	_	_	O	_	O	_
7	,	_	_	_	_	3	punct	_	_	O	_	O	_
8	Presidente	_	_	_	_	3	vocative	_	_	O	_	O	_
9	,	_	_	_	_	3	punct	_	_	O	_	O	_
10-11	ai	_	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	O	_	O	_
11	i	_	_	_	_	12	det	_	_	O	_	O	_
12	sensi	_	_	_	_	3	nmod	_	_	O	_	O	_
13-14	dell'	_	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	l'	_	_	_	_	15	det	_	_	O	_	O	_
15	articolo	_	_	_	_	12	nmod	_	_	O	_	O	_
